StructuralInstanceID,BatteryLevel,DemandRegime,UncertaintyLevel,StructuralDraw,ImplementationStep,Fairness,Baseline,Comparison,ObjectiveCriterion,PairedObservations,MeanDifference,StdDifference,StandardError,ConfidenceLow,ConfidenceHigh,MeanRelativePercent,RelativeDenominatorFloor,ZeroDenominatorObservations
SI-Drahi_10-d1-HET-UHI-BLO-89941f6a68,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,4,NONE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,0.0,8.231806349783991e-11,3.681375715146283e-11,-7.215496401686714e-11,7.215496401686714e-11,4.14600390423683e-16,1.0e-6,0
SI-Drahi_10-d1-HET-UHI-BLO-89941f6a68,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,4,PEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,61.21006044698879,134.90746476576558,60.33245237768191,-57.04154621326775,179.46166710724532,0.9339617983307467,1.0e-6,0
SI-Drahi_10-d1-HET-UHI-BLO-89941f6a68,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,4,SA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-1379.1437207039912,2129.236033511721,952.2233022148456,-3245.5013930450887,487.2139516371062,-17.261737262898478,1.0e-6,0
SI-Drahi_10-d1-HET-UHI-BLO-89941f6a68,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-1.0107242794241755,2.260731623135754,1.0110299176429964,-2.9923429180044483,0.9708943591560975,-0.019249991930866444,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-1166.8519934706158,1056.9591928793664,472.68652094431496,-2093.317574521473,-240.38641241975847,-18.24758172517121,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFSA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-3755.9477196398193,4573.69194079293,2045.417217551187,-7764.965466040146,253.07002676050706,-54.816707248142166,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,NONE,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,1.6298145055770873e-10,9.371252636191485e-10,4.190951585769653e-10,-6.584450602531432e-10,9.844079613685607e-10,2.7042302715596006e-12,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,PEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-728.474381527747,1218.7529092939355,545.042870591375,-1796.7584078868422,339.8096448313481,-11.343843595000802,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,SA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,5677.093417281331,3462.973778263694,1548.6889544993805,2641.6630664625454,8712.523768100116,87.72999833274554,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,1.6298145055770873e-10,9.371252636191485e-10,4.190951585769653e-10,-6.584450602531432e-10,9.844079613685607e-10,2.7042302715596006e-12,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-1166.8519934704527,1056.9591928795908,472.6865209444153,-2093.3175745215067,-240.38641241939877,-18.2475817251686,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFSA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-6030.042452368047,4378.395452278725,1958.077972734233,-9867.875278927144,-2192.20962580895,-87.57691401588264,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,NONE,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,1.3969838619232177e-10,1.022866118535809e-9,4.5743963458548527e-10,-7.568832975952293e-10,1.0362800699798728e-9,2.2544739984645965e-12,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,PEA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-668.6394582140492,881.5598198197356,394.245536669879,-1441.3607100870122,104.08179365891363,-10.48144035429028,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,SA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,3967.7430419305338,3779.3951683646537,1690.1969020595257,654.9571138938636,7280.528969967204,61.372333947101744,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,1.6298145055770873e-10,9.371252636191485e-10,4.190951585769653e-10,-6.584450602531432e-10,9.844079613685607e-10,2.7042302715596006e-12,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFPEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,1.6298145055770873e-10,3.7361882943383443e-10,1.6708742005759061e-10,-1.6450989275516885e-10,4.904727938705863e-10,2.6058175484456122e-12,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFSA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-2274.094732728228,1216.9491449541379,544.2362026555395,-3340.797689933085,-1207.3917755233704,-32.91871515992608,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,NONE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-2.3283064365386964e-11,9.740004624869623e-11,4.3558624884741627e-11,-1.0865796913948054e-10,6.209184040870662e-11,-4.497562730950067e-13,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,PEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,59.8349233136978,505.8281703750691,226.21323477859994,-383.54301685235805,503.21286347975365,0.8727142370803037,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,SA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-1709.3503753507975,517.9569945855385,231.6374098629509,-2163.3596986821813,-1255.3410520194138,-26.14838743654165,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BHI-72f1b1f90c,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-237.51073526851832,37.53437877932399,16.785884488758803,-270.41106886648555,-204.61040167055106,-3.554034407268189,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFSA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,1.327134668827057e-9,2.8332246353827215e-9,1.2670565760485642e-9,-1.1562962202281291e-9,3.810565557882243e-9,1.873911451422976e-11,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,NONE,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,1.1641532182693481e-10,9.017492053581907e-10,4.0327450436746636e-10,-6.740027067332993e-10,9.068333503871689e-10,1.8650290213780908e-12,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,PEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-142.76191824756097,424.1587991674118,189.6895816386028,-514.5534982592224,229.02966176410047,-2.1338247971036983,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,SA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,5343.85065002963,6815.185573514861,3047.843644331024,-629.9228928591765,11317.624192918436,76.64272488059122,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,1.6298145055770873e-10,9.621006209121266e-10,4.302644779108541e-10,-6.803369261475652e-10,1.0062998272629828e-9,2.685309182799376e-12,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-237.51073526861146,37.53437877929139,16.785884488744223,-270.4110688665501,-204.6104016706728,-3.5540344072696186,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFSA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,9.778887033462525e-10,2.0457322370716183e-9,9.148792691709707e-10,-8.152746642288501e-10,2.7710520709213553e-9,1.3787228377392496e-11,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,NONE,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,1.6298145055770873e-10,8.964735692450058e-10,4.009151681727395e-10,-6.228122790608608e-10,9.487751801762781e-10,2.702590953829619e-12,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,PEA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-142.76191824760753,424.15879916799076,189.6895816388617,-514.5534982597765,229.0296617645614,-2.174842900559739,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,SA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,5628.239806278749,2867.0020554559082,1282.1622975262064,3115.2017031273845,8141.277909430113,80.91167276797592,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,1.3969838619232177e-10,9.25483504047235e-10,4.138888054208638e-10,-6.715236724325713e-10,9.509204448172149e-10,2.2839383242153827e-12,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFPEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-9.313225746154786e-11,7.335089148033113e-10,3.2803515912046116e-10,-7.360811693376517e-10,5.498166544145561e-10,-1.429667356803136e-12,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,LEXMMFSA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-3.4924596548080444e-10,8.90405996515087e-10,3.9820166715623507e-10,-1.1297212331070252e-9,4.3122930214541633e-10,-4.951886136837218e-12,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,NONE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,4.656612873077393e-11,6.376329780383573e-11,2.8515813671787948e-11,-9.324866065930448e-12,1.024571235274783e-10,8.375619324515277e-13,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,PEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-4.656612873077393e-11,332.0409762300911,148.4932388331751,-291.0467481130697,291.0467481129766,-0.039974699963786775,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,SA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,284.38915624911897,4664.835230577912,2086.177735881623,-3804.519206078862,4373.2975185771,4.736338866019205,1.0e-6,0
SI-Drahi_10-d1-HET-ULO-BLO-d3d04947f5,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-2.3283064365386964e-11,9.740004624869623e-11,4.3558624884741627e-11,-1.0865796913948054e-10,6.209184040870662e-11,-4.013708585839916e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,9.313225746154786e-11,5.034205576041633e-10,2.2513651761475154e-10,-3.4813531706336514e-10,5.343998319864609e-10,1.2970064801369175e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFSA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,1.8626451492309571e-10,4.700065878728952e-10,2.1019333607130435e-10,-2.2571442377666083e-10,5.982434536228522e-10,2.5239679069171276e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,NONE,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,4.656612873077393e-11,4.980072760071475e-10,2.2271562448829636e-10,-3.8995649526628693e-10,4.830887527278348e-10,6.71009134486176e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,PEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,1.3969838619232177e-10,4.5387048017275354e-10,2.0297704932934946e-10,-2.581366304932031e-10,5.375334028778467e-10,1.9047347200910026e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,SA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,2.0954757928848267e-10,5.360163949998719e-10,2.3971381925481837e-10,-2.6029150645096136e-10,6.793866650279267e-10,2.9079284146591773e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,1.1641532182693481e-10,5.007212322113702e-10,2.239293426004162e-10,-3.2248618966988093e-10,5.553168333237505e-10,1.6182708189220017e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,1.3969838619232177e-10,5.423005064414868e-10,2.4252415932714537e-10,-3.356489660888831e-10,6.150457384735267e-10,1.933463075933154e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFSA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,0.0,5.936039976767246e-10,2.654677781041567e-10,-5.20316845084147e-10,5.20316845084147e-10,2.5624461637542383e-14,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,NONE,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,9.313225746154786e-11,5.034205576041633e-10,2.2513651761475154e-10,-3.4813531706336514e-10,5.343998319864609e-10,1.2970064801369175e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,PEA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,6.984919309616089e-11,3.5501901716871437e-10,1.5876933113888204e-10,-2.413386959360479e-10,3.810370821283697e-10,9.696171992030422e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,SA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-6.984919309616089e-11,3.6443760251855775e-10,1.6298145055770873e-10,-3.8929283618927e-10,2.495944499969482e-10,-9.005649821980203e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,9.313225746154786e-11,5.232217967101427e-10,2.3399190095069095e-10,-3.654918684018064e-10,5.517563833249021e-10,1.3028654896855738e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFPEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,4.656612873077393e-11,6.376329780383573e-11,2.8515813671787948e-11,-9.324866065930448e-12,1.024571235274783e-10,6.364565957962359e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFSA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-1.8626451492309571e-10,2.4140394936930066e-10,1.0795912816533475e-10,-3.978644061271518e-10,2.533537628096038e-11,-2.4983434452795844e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,NONE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,4.656612873077393e-11,6.376329780383573e-11,2.8515813671787948e-11,-9.324866065930448e-12,1.024571235274783e-10,6.259973456507413e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,PEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-6.984919309616089e-11,1.041250292910165e-10,4.656612873077392e-11,-1.6111880540847777e-10,2.1420419216156e-11,-9.351175208879597e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,SA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-2.7939677238464354e-10,2.922001387460887e-10,1.306758746542249e-10,-5.355214867069243e-10,-2.327205806236275e-11,-3.808493396857195e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BHI-8c63ecedf7,HIGH_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-2.3283064365386964e-11,5.2062514645508256e-11,2.3283064365386964e-11,-6.891787052154542e-11,2.2351741790771485e-11,-3.154053292364276e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-6.984919309616089e-11,4.627417520236175e-10,2.069444027104319e-10,-4.754602224086074e-10,3.3576183621628564e-10,-9.160995584658737e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFSA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,4.656612873077393e-11,6.355039805153469e-10,2.842060200808035e-10,-5.104776706276009e-10,6.036099280891488e-10,6.709263553711777e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,NONE,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,0.0,4.870002312434811e-10,2.1779312442370815e-10,-4.2687452387046796e-10,4.2687452387046796e-10,5.142586992241274e-14,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,PEA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,1.1641532182693481e-10,4.432963385400309e-10,1.982481494304538e-10,-2.721510510567546e-10,5.049816947106243e-10,1.6000996271137478e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,SA,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,-2.3283064365386964e-11,5.66740587569684e-10,2.534540958827971e-10,-5.200530922956693e-10,4.734869635648953e-10,-2.976353740146283e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,DETERMINISTIC_RH,MULTISTAGE_RH,risk_neutral_expectation,5,2.3283064365386964e-11,4.828078987386012e-10,2.1591825633066945e-10,-3.9991671804272515e-10,4.464828467734991e-10,3.773528362653234e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFPEA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,-2.3283064365386964e-11,4.6127505498377023e-10,2.0628847585373267e-10,-4.27608477038703e-10,3.8104234830792904e-10,-2.981134156444402e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFSA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,1.8626451492309571e-10,4.911567808531454e-10,2.1965198991952004e-10,-2.4425338531916355e-10,6.16782415165355e-10,2.5436660484373354e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,NONE,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,4.656612873077393e-11,4.700065878728952e-10,2.1019333607130435e-10,-3.6541280996898263e-10,4.5854506743053046e-10,6.581240036306345e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,PEA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,6.984919309616089e-11,4.324637265179006e-10,1.9340365805938082e-10,-3.092219767002255e-10,4.489203628925473e-10,9.888320174530104e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,SA,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,9.313225746154786e-11,6.236645968621072e-10,2.7891128674873473e-10,-4.5353386456597227e-10,6.397983794890679e-10,1.3083069207380873e-12,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,STATIC_DEMAND_SHARE,DETERMINISTIC_RH,TWO_STAGE_RH,risk_neutral_expectation,5,2.3283064365386964e-11,4.828078987386012e-10,2.1591825633066945e-10,-3.9991671804272515e-10,4.464828467734991e-10,3.773528362653234e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFPEA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,4.656612873077393e-11,6.376329780383573e-11,2.8515813671787948e-11,-9.324866065930448e-12,1.024571235274783e-10,6.179861428214336e-13,1.0e-6,0
SI-Drahi_10-d1-HOM-UHI-BLO-ab50d8f227,LOW_BATTERY,HOMOGENEOUS,HIGH_UNCERTAINTY,1,4,LEXMMFSA,MULTISTAGE_RH,TWO_STAGE_RH,risk_neutral_expectation,5,1.3969838619232177e-10,3.5310515407712897e-10,1.5791342554439947e-10,-1.6981192787470117e-10,4.4920870025934474e-10,1.87273969306616e-12,1.0e-6,0
