ExperimentID,FormulationID,Metric,Baseline,Comparison,Observations,Mean,StandardDeviation,StandardError,ConfidenceLow,ConfidenceHigh,ComparisonKind,MeanRelativePercent,ZeroDenominatorObservations,RelativeDenominatorFloor
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|NONE,DETERMINISTIC_RH|PEA,800,-0.6606825843589279,0.6208700265802197,0.02195107030151727,-0.7037066821499017,-0.6176584865679541,difference,-68.89226196064251,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|NONE,DETERMINISTIC_RH|SA,800,-0.013901595602303675,0.9363869926415369,0.033106279615585425,-0.0787899036488511,0.05098671244424376,difference,-9.759375481282284,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|NONE,DETERMINISTIC_RH|STATIC_DEMAND_SHARE,800,-0.30420907897565125,0.5260334742066263,0.018598091837131212,-0.3406613389764284,-0.2677568189748741,difference,-48.357022838948104,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|PEA,DETERMINISTIC_RH|SA,800,0.646780988756624,0.8377663404736407,0.029619513019937465,0.5887267432375466,0.7048352342757015,difference,218.39956194970875,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|PEA,DETERMINISTIC_RH|STATIC_DEMAND_SHARE,800,0.35647350538327677,0.5856019788514186,0.020704156516104966,0.31589335861171103,0.3970536521548425,difference,80.13009439479269,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,DETERMINISTIC_RH|SA,DETERMINISTIC_RH|STATIC_DEMAND_SHARE,800,-0.2903074833733475,0.7804742039189472,0.027593930106612992,-0.34439158638230893,-0.23622338036438603,difference,-28.36385043188943,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|LEXMMFPEA,MULTISTAGE_RH|LEXMMFSA,800,0.7265384201332243,0.8513973656370888,0.030101442536317396,0.6675395927620422,0.7855372475044065,difference,325.10814424680825,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|LEXMMFPEA,MULTISTAGE_RH|NONE,800,0.6740792429116077,0.6204965667420667,0.021937866502314326,0.6310810245670716,0.7170774612561438,difference,539.1496259315933,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|LEXMMFPEA,MULTISTAGE_RH|PEA,800,0.07564410654855158,0.183110150108868,0.006473921442303359,0.06295522052163699,0.08833299257546617,difference,40.95544374852114,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|LEXMMFPEA,MULTISTAGE_RH|SA,799,0.4872004970981689,0.5671880827801948,0.020065671943596267,0.44787178008872025,0.5265292141076177,difference,241.19931400627297,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|LEXMMFPEA,MULTISTAGE_RH|STATIC_DEMAND_SHARE,800,0.46329429460335975,0.6576345062433802,0.02325089094534805,0.41772254835047756,0.5088660408562419,difference,170.7525383443286,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|LEXMMFSA,MULTISTAGE_RH|NONE,800,-0.05245917722161642,0.8039793600034733,0.028424962869623822,-0.10817210444607911,0.0032537500028462715,difference,153.12827475522712,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|LEXMMFSA,MULTISTAGE_RH|PEA,800,-0.6508943135846725,0.8258980548222193,0.029199905756678513,-0.7081261288677624,-0.5936624983015827,difference,-48.18181295075076,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|LEXMMFSA,MULTISTAGE_RH|SA,799,-0.238420728980913,0.5849883237932156,0.020695399202556752,-0.2789837114179242,-0.19785774654390176,difference,0.15256089009903478,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|LEXMMFSA,MULTISTAGE_RH|STATIC_DEMAND_SHARE,800,-0.26324412552986426,0.7283167899175282,0.025749887050135117,-0.3137139041481291,-0.21277434691159944,difference,-30.10059603185972,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|NONE,MULTISTAGE_RH|PEA,800,-0.5984351363630559,0.5228985138875594,0.018487254252113065,-0.6346701546971975,-0.5622001180289143,difference,-70.32255840022827,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|NONE,MULTISTAGE_RH|SA,799,-0.18690075216690147,0.6405140999441318,0.022659759954278717,-0.23131388167728775,-0.14248762265651518,difference,-27.84541882525958,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|NONE,MULTISTAGE_RH|STATIC_DEMAND_SHARE,800,-0.2107849483082479,0.2981189823901671,0.010540097702426005,-0.23144353980500287,-0.19012635681149292,difference,-46.210271777591586,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|PEA,MULTISTAGE_RH|SA,799,0.4115065776986573,0.5423769907229178,0.019187918604098436,0.37389825723462433,0.44911489816269023,difference,194.863963489844,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|PEA,MULTISTAGE_RH|STATIC_DEMAND_SHARE,800,0.38765018805480816,0.5579615027929623,0.01972691811329702,0.348985428552746,0.4263149475568703,difference,95.57431179957769,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,MULTISTAGE_RH|SA,MULTISTAGE_RH|STATIC_DEMAND_SHARE,799,-0.024044343518731776,0.6100250411428275,0.021581134591106065,-0.06634336731729967,0.018254680279836115,difference,-9.64816175725751,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|LEXMMFPEA,TWO_STAGE_RH|LEXMMFSA,728,0.529412680620077,0.6707998588218287,0.024861496848402182,0.48068414679720867,0.5781412144429452,difference,254.62632051789947,0,1.0e-6
