StructuralInstanceID,BatteryLevel,DemandRegime,UncertaintyLevel,StructuralDraw,Theta,BatteryScale,ImplementationStep,Controller,Fairness,Resource,ObjectiveCriterion,Replications,MeanOperatingCost,StdOperatingCost,MeanSavings,MeanMinHouseholdPV,MeanMinHouseholdSavings,MeanMaxPVRelativeDeviation,MeanMaxSavingsRelativeDeviation
SI-Drahi_1-d1-HET-UHI-BLO-a2a2b24b7c,LOW_BATTERY,HETEROGENEOUS,HIGH_UNCERTAINTY,1,0.4,0.5,4,TWO_STAGE_RH,STATIC_DEMAND_SHARE,pv,risk_neutral_expectation,5,538524.2737663593,18178.184642002398,308289.00434157817,46.37057409256958,7873.728233317315,1.7893811881077162,1.7401373271101335
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,DETERMINISTIC_RH,LEXMMFPEA,pv,risk_neutral_expectation,5,642417.6306863023,11335.890188334068,145093.67870339836,99.27053002616978,7647.339928189642,0.8440744716653199,0.7850605778925321
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,DETERMINISTIC_RH,LEXMMFSA,savings,risk_neutral_expectation,5,664394.6122735856,10500.249258744458,123116.69711611498,48.68983493473928,18662.769639861166,1.1827587181930568,0.3897262017915494
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,DETERMINISTIC_RH,NONE,none,risk_neutral_expectation,5,549520.1905148712,11702.147806951303,237991.11887482944,0.0,4629.505597092886,2.2128164256347107,1.8270863703720521
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,DETERMINISTIC_RH,PEA,pv,risk_neutral_expectation,5,637984.8193240138,9918.835367347321,149526.4900656868,173.16479366509787,6831.694986731379,0.325392484085691,0.8117288627342069
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,DETERMINISTIC_RH,SA,savings,risk_neutral_expectation,5,662041.1512314117,14415.85565567809,125470.15815828899,54.824413995772446,19733.1908516517,1.1259554152167466,0.435692170024102
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,pv,risk_neutral_expectation,5,549520.1905148712,11702.1478069513,237991.11887482944,39.43309160217155,3694.288950943376,2.2128164256347103,1.738741309538457
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,MULTISTAGE_RH,LEXMMFPEA,pv,risk_neutral_expectation,5,642417.6306863023,11335.890188334708,145093.67870339827,170.86057748550428,12376.037946868706,0.364398884647051,0.715871708770736
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,MULTISTAGE_RH,LEXMMFSA,savings,risk_neutral_expectation,5,664394.818226308,10500.30776030445,123116.49116339258,60.40379426946167,20370.545849976545,1.3326661791251202,0.32502872395915744
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,MULTISTAGE_RH,NONE,none,risk_neutral_expectation,5,549504.7041555495,11703.290631218526,238006.60523415118,12.347873989195143,2294.501120607479,2.21484292723226,2.0298031122482625
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,MULTISTAGE_RH,PEA,pv,risk_neutral_expectation,5,637769.6483564995,9905.486398426538,149741.6610332011,93.02944920980129,12162.230975892733,0.601972520633246,0.8025649561427037
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,MULTISTAGE_RH,SA,savings,risk_neutral_expectation,5,664431.2724192837,12631.867977613989,123080.03697041694,125.7943229895773,21423.546159498266,0.5543228978501288,0.32482572277460314
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,MULTISTAGE_RH,STATIC_DEMAND_SHARE,pv,risk_neutral_expectation,5,549504.7041555494,11703.290631218548,238006.60523415118,39.43309160217158,-3252.736869392212,2.212816425634712,2.0350306377806353
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,TWO_STAGE_RH,LEXMMFPEA,pv,risk_neutral_expectation,5,642417.6306863028,11335.890188334555,145093.67870339786,170.03210442301685,10861.156090616405,0.40338026240531794,0.9679372593993485
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,TWO_STAGE_RH,LEXMMFSA,savings,risk_neutral_expectation,5,664394.7459247943,10500.287220554505,123116.56346490627,57.067287503915864,20390.232387579093,1.0088728137647582,0.32502764036709636
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,TWO_STAGE_RH,NONE,none,risk_neutral_expectation,5,549504.7041555495,11703.290631218526,238006.60523415118,18.992264209340174,-4523.296039993671,2.2128164256347116,2.0006097771083
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,TWO_STAGE_RH,PEA,pv,risk_neutral_expectation,5,637769.6483564998,9905.486398426585,149741.66103320086,89.88250471367589,7775.466257673828,0.6183153575540519,0.9591346169861239
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,TWO_STAGE_RH,SA,savings,risk_neutral_expectation,5,662585.0239491358,14167.241542068215,124926.28544056477,106.7209578406545,21445.57775049762,0.5617109548547634,0.3016311307278851
SI-Drahi_1-d1-HET-ULO-BHI-19d4dbabf1,HIGH_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,2.0,4,TWO_STAGE_RH,STATIC_DEMAND_SHARE,pv,risk_neutral_expectation,5,549504.7041555494,11703.29063121855,238006.60523415118,39.43309160217158,-121.61648458517156,2.212816425634712,2.0647262483062727
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,DETERMINISTIC_RH,LEXMMFPEA,pv,risk_neutral_expectation,5,667764.4592236873,11335.890188334057,119746.85016601332,76.53438881162461,4518.704342859087,0.7757263622371209,1.0831316538469262
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,DETERMINISTIC_RH,LEXMMFSA,savings,risk_neutral_expectation,5,705293.4338023204,14547.579369773031,82217.87558738024,61.51744307154438,13669.095156909481,2.0716642729916135,0.19186066768042773
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,DETERMINISTIC_RH,NONE,none,risk_neutral_expectation,5,550862.1009718016,11703.53995338838,236649.20841789906,0.0,4583.756106530904,2.2128164256347107,2.107011802087931
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,DETERMINISTIC_RH,PEA,pv,risk_neutral_expectation,5,669638.2593506096,9919.898465701997,117873.05003909115,177.73129932456746,4006.3687511054914,0.41880360266719097,0.9661325855648549
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,DETERMINISTIC_RH,SA,savings,risk_neutral_expectation,5,695339.580354894,12335.11933998175,92171.72903480669,76.94138542432859,14527.94223119985,1.867073082051147,0.21994181707317506
