InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,J,BatteryScale,PVScale,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,583940.6673730335,583940.6673730338,476455.93731456116,728617.2259467628,33.4569263537478,0.0,839.5272681599848,5.379115104675293,2.83
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,651576.2359095793,651576.2359095801,555972.8691395377,776260.4628694789,26.49752924627316,0.0,714.5406986876826,7.982515096664429,3.88
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3275260926708071e6,1.3275260926708071e6,1.1682725426000555e6,1.460091544850116e6,35.72524499306518,0.0,481.59537227565454,15.968906879425049,7.48
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.4481518472330065e6,1.4481518472330042e6,1.3605236667958682e6,1.5491019767539254e6,33.53435166568698,0.00018716230384075415,235.00769323397444,11.746975183486938,4.88
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.4782532213814473e6,1.4782532213814454e6,1.345536739965541e6,1.5909685012096264e6,30.37372999907205,0.0,834.5685893852958,10.893099069595337,4.14
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3258540978274262e6,1.325854097827429e6,1.0392406329799537e6,1.5817690397953724e6,34.651830242676375,0.0,595.4462104746117,16.318647861480713,5.99
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,699910.618322401,699910.6183223984,642394.215805097,761893.2656365107,0.4106452806645975,0.00024053460375759983,3.188964070626221,19.707638025283813,13.19
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,635584.9435834704,635584.9435834724,568711.3155269338,724909.0712692151,0.27336704109554005,0.00021874396345554153,1.4379266463169853,31.140645027160645,24.31
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,642525.6219080361,642525.6219080248,560762.3881502611,794179.765729346,0.4371532529277544,4.1091181380985376e-5,4.344705380666713,37.069180965423584,30.16
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,724796.883760301,724796.8837603099,617274.1609685733,931348.2160334827,0.5840150509008094,2.7982365614582105e-5,8.597712806974151,38.54095506668091,29.7
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.4046351727424546e6,1.40463517274245e6,1.2759283225547592e6,1.4989068623010986e6,0.5444087290253314,0.00023492935600677187,3.0853018182278724,260.7070560455322,220.16
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.448151847233005e6,1.4481518472330042e6,1.360523666795868e6,1.5491019767539252e6,0.25060694100847264,2.9950685577887693e-5,1.8431330498494394,206.25024890899658,161.13
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.529253775950015e6,1.5292537759500283e6,1.3792875191778555e6,1.7867838368879883e6,1.1802106240408385,1.9203802683286333e-5,45.859494700563005,363.2412130832672,319.14
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.410665239652446e6,1.4106652396524462e6,1.2136338153294919e6,1.592326977838201e6,9.19803986098546,0.00010101040283355702,1647.1813898178566,267.4299600124359,226.49
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,556529.5189746524,556529.5189746519,507320.372813018,606887.7681364776,NaN,NaN,NaN,2.193881034851074,1.18
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,493263.2795625103,493263.2795625109,383971.1471807427,652478.9577058572,NaN,NaN,NaN,5.230350971221924,3.3
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,430751.8906104635,430751.890610463,243262.6289624116,760931.3831861223,NaN,NaN,NaN,4.066135883331299,1.59
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,542707.1862436748,542707.1862436747,417975.20394672675,720755.8440621569,NaN,NaN,NaN,4.066288948059082,2.28
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.1129102232388258e6,1.112910223238826e6,946917.8689537278,1.288413070953282e6,NaN,NaN,NaN,8.009682893753052,3.78
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.3328435520444275e6,1.332843552044435e6,1.241689424411289e6,1.4449968165234074e6,NaN,NaN,NaN,5.274064064025879,2.16
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.2228617926747475e6,1.2228617926747482e6,679780.2249277876,1.5502935091932786e6,NaN,NaN,NaN,6.699237108230591,3.04
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.2098867553511835e6,1.2098867553511802e6,860947.5889610488,1.544645796125099e6,NaN,NaN,NaN,5.255001068115234,2.48
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,715269.8732265389,715269.8732265393,647881.1819402877,831112.0753883285,0.38766924203788594,0.00012135633460564,1.7322141853331046,5.991111993789673,3.51
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,596305.4995804977,596305.4995804975,485870.54105628934,717558.773337361,0.31048750211025117,0.00011515923548453279,1.974800090601405,2.735931873321533,1.37
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,499886.84396325925,499886.84396325884,315739.7521739439,771826.3045564491,0.2842938199543399,0.00048524769627365566,2.4183432341280815,3.0163581371307373,1.69
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,671580.2158686853,671580.2158686861,522200.0624429066,912809.705654899,0.5050688668848788,2.1416150532478565e-5,2.388199907216545,5.867938995361328,3.23
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.286007508574802e6,1.2860075085748022e6,1.1960943018645481e6,1.380383565335826e6,0.46390084766245726,3.351446012533957e-5,2.911064558501598,7.191981077194214,3.59
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.5014545671136193e6,1.5014545671136188e6,1.397783307109931e6,1.6049794828472938e6,0.6333280569519721,0.00018797520273882462,3.2640655292711838,10.592282056808472,6.3
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.2824073986331623e6,1.2824073986331627e6,875845.3610295537,1.5505309727561595e6,0.597446619388813,0.0001042180231663811,8.713284339562783,5.676354885101318,2.97
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3581481200017415e6,1.358148120001744e6,1.0757497356043945e6,1.5446457961250988e6,NaN,NaN,NaN,11.958119869232178,7.18
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,820078.8853006279,820078.8853006449,508301.41081911215,2.294327714587598e8,0.5311314024589834,0.00011126367924724095,2.884161149135273,29.490543127059937,17.65
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,668118.5019818366,668118.5019818399,385467.1351826728,6.767367152628583e7,0.2675628324213357,2.2641564221411077e-5,3.2290079797563775,26.97995090484619,13.96
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,631607.5800632131,631607.5800632151,244559.08176241163,3.828897682294512e7,0.49064008773648315,0.00040632704881111005,3.6871143776064703,20.914600133895874,4.24
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,733000.1966681452,733000.1966681452,419708.1354121007,1.8513770702031192e8,0.5489106378216904,0.00039787367460112033,3.694643421348988,23.360976934432983,11.67
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.3753379719266545e6,1.375337971926647e6,949332.9065553179,1.4931570578501471e6,0.11035831921567368,3.7223918916598057e-6,0.9881793596804809,73.51965093612671,28.06
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.556636897551021e6,1.556636897551019e6,1.2431929581924523e6,1.1493412606749794e8,0.14490076149097342,1.595745258824872e-6,8.9667442534779,57.35110902786255,23.56
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.382348807074012e6,1.3823488070740134e6,683448.685262406,1.5540354824021198e6,0.09803419995649765,4.54532347008727e-6,1.5597732525953747,59.93038988113403,24.9
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.4467967311376706e6,1.4467967311376776e6,863405.5788591099,8.83516999125817e7,0.2126321651955775,5.770452700836696e-6,3.237076009967408,60.91157603263855,30.72
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,785127.6962759083,785127.6962759082,698295.6238954035,905353.9937555864,16.27591125278565,0.0026705575867206842,813.3511088865739,4.950987815856934,2.65
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,603113.5305213399,603113.5305213389,516260.7078618012,717558.773337361,30.886559193157257,0.00012708356681831448,822.8548764109166,4.111443042755127,1.83
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,524849.0550299415,524849.0550299406,350499.48940861,771826.3045564491,10.298570191688144,0.0,491.36836406507916,3.6482551097869873,1.61
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,754373.8888246326,754373.8888246326,559701.3151703374,1.1599870695681656e6,23.897121947879263,0.0,942.6780413981438,3.9508960247039795,1.79
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.2882589798826347e6,1.288258979882633e6,1.1960943018645484e6,1.380383565335826e6,42.28435543318971,0.0,748.1302325538751,12.87670111656189,6.07
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.5221078999133618e6,1.5221078999133613e6,1.4301688619050914e6,1.6667444474518725e6,49.32544431484434,0.0,694.5534151246834,15.054007053375244,7.27
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.2828126020709146e6,1.2828126020709164e6,836895.1612265002,1.5505309727561595e6,41.195306849192214,0.0,869.2581855559922,14.483016014099121,5.57
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3906189736921377e6,1.3906189736921387e6,1.1329311267931783e6,1.6072009393798043e6,44.464852645645195,0.0,1190.5946117288036,11.867063999176025,5.07
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,869585.3310399973,869585.3310399589,740681.7042240864,1.0949332984368796e6,0.5788218243191192,0.00038436822434219955,3.7791106555958005,35.386412143707275,27.46
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,677529.6736718388,677529.6736718455,595898.9553933657,767346.9011750824,0.3198951172371078,5.0599669973936905e-5,2.686582236483122,37.56524991989136,30.14
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,680660.7596393139,680660.7596393146,556398.5614769389,996697.5353470388,0.45988248787771,0.0001668029314130679,4.1990209477088065,16.962103843688965,10.52
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,829132.676224914,829132.6762249271,597347.4226102286,1.4011204970754352e6,0.5556977017504654,5.174522419458034e-6,3.9527839217912106,39.01486611366272,29.22
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.3818149435678343e6,1.3818149435678287e6,1.3010660169118159e6,1.457214397163874e6,0.5331498317182922,0.00012088952374052361,3.1654276526864678,230.1232340335846,192.89
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.5652785816679061e6,1.5652785816679155e6,1.4267055997743015e6,1.7041721965386437e6,0.5908397261122783,0.00013998375980048486,5.878772945674389,310.04391503334045,265.05
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.3870401427375725e6,1.3870401427375737e6,1.1518767252466327e6,1.5523871522941096e6,26.823207796396574,1.0352543834739745e-6,7715.395360252287,331.74871611595154,290.04
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.4779196949363402e6,1.4779196949363335e6,1.3258392053686103e6,1.916543593011752e6,5.672463491986876,0.00014588524257368963,581.2449638475971,309.4473578929901,261.64
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,464934.59629445453,464934.5962944521,379312.2885914064,635657.6122661,NaN,NaN,NaN,4.45766282081604,2.55
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,716603.952839975,716603.952839973,667360.2910728856,765861.3577167273,NaN,NaN,NaN,4.881890058517456,2.15
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,483117.3290253441,483117.3290253457,327157.3055235028,727994.0221704785,NaN,NaN,NaN,4.651172876358032,2.48
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,471897.1673985613,471897.1673985604,282187.9787741632,753572.3708843999,NaN,NaN,NaN,2.979107141494751,1.48
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.2837823123462219e6,1.2837823123462247e6,1.064411921842453e6,1.5238768910766062e6,NaN,NaN,NaN,7.314549207687378,3.78
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.1896622694072095e6,1.189662269407206e6,958664.7542254386,1.5080235215679612e6,NaN,NaN,NaN,6.084366083145142,2.43
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.3941145091898448e6,1.3941145091898483e6,1.2189907071485566e6,1.5772523706397654e6,NaN,NaN,NaN,6.747173070907593,3.93
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.101883854100673e6,1.1018838541006774e6,831079.6207128176,1.5338496730687362e6,NaN,NaN,NaN,8.654531002044678,3.45
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,577866.1050150719,577866.1050150712,505551.1214299926,694543.7852733125,0.2728808502787391,6.702591727134334e-7,1.2760153312979348,4.168459177017212,2.18
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,719607.6406748994,719607.6406749012,668882.9872728856,766710.6599290022,0.11302250783149774,5.906549385993354e-5,0.711094967156814,3.49851393699646,1.87
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,595249.648931496,595249.648931496,461766.88898508344,730381.560115367,0.40860326784670326,0.0001265519198044798,2.39346008234354,4.130734920501709,2.83
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,575922.1252520272,575922.1252520268,412499.57759510214,753658.7440578071,0.38436820571225827,4.971368591047664e-5,4.41372873656002,6.255826950073242,3.7
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.367382569874577e6,1.367382569874576e6,1.2014950003992172e6,1.5466929191576047e6,0.48833099500209687,2.1454165306565672e-5,3.069903197924498,8.610417127609253,4.56
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3529906410390034e6,1.3529906410390027e6,1.197244987789451e6,1.521778161608635e6,0.6767629080989949,5.87980683687909e-6,4.569819553181,9.563251972198486,6.63
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.56799722699687e6,1.567997226996872e6,1.4355211009472036e6,1.7802803766229057e6,0.8670489562201951,9.299933207463974e-5,6.359411777109956,9.22284722328186,4.67
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3182086629802578e6,1.3182086629802592e6,1.160112423368256e6,1.5342520057404088e6,0.5978373001062954,6.175472744365743e-5,3.8242505408202967,8.050978899002075,5.02
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,679919.994680093,679919.9946800844,395756.6467964805,776214.8908451676,0.20299754814506113,7.490848487192892e-6,1.0326972335530933,25.74025797843933,11.31
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,728045.3708207407,728045.3708207395,672920.262201352,776056.4231521597,0.04677468284794116,3.1333887234673557e-6,0.2696961210377747,19.14812707901001,4.96
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,707150.780014001,707150.7800140064,327695.92424926464,1.41645769426903e8,0.5209954188132249,0.0003761094380081495,2.352924267045103,28.426498889923096,12.2
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,649194.6994847369,649194.6994847383,284014.8033730551,1.2289607470160262e8,0.49611696382138454,0.00011420755927608081,2.0129642311411273,30.892327070236206,12.81
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.4386039374419001e6,1.438603937441892e6,1.1674369680417823e6,1.596631354543941e6,0.08117899406026677,2.2592093406822202e-7,0.3998054234805547,96.6001648902893,45.18
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.4234406019056318e6,1.42344060190561e6,960974.3724495147,1.4059584872346327e7,0.12262821062619282,3.9626765572225145e-6,4.214529766387156,98.83171701431274,61.05
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.5942007615193687e6,1.5942007615193697e6,1.2207584383973097e6,1.3094563443590789e8,0.18322493991029734,1.0225146002198137e-7,9.076493842085046,70.09409284591675,34.59
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.4698827576205293e6,1.4698827576205144e6,832102.8785770836,1.9556058339271438e8,0.309302504455317,1.2749664445091559e-6,2.888600825154756,76.17768788337708,38.42
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,588568.8967972016,588568.8967972003,519116.6899179306,694543.7852733124,35.082528135904724,0.0,675.4991421359339,4.254035949707031,2.23
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,720986.1326011512,720986.1326011518,672138.3870440703,767317.52015777,28.947136278421212,0.0001708791454333044,561.3604836818214,4.651426076889038,2.19
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,645250.2934915625,645250.2934915625,504964.5517542208,916119.0589679756,43.59466489817946,0.0,749.7239449861685,4.7863240242004395,2.46
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,617345.2618401325,617345.2618401313,468928.69590369565,817620.210826951,37.220386607011314,0.0,978.9443289389769,4.142818927764893,1.85
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3668023018404483e6,1.3668023018404488e6,1.1900298429046003e6,1.556159019517672e6,32.49478419814716,0.0,529.5587410169411,13.987071990966797,6.47
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3583321512361467e6,1.358332151236144e6,1.2073005460488875e6,1.521778161608635e6,34.77143977387345,0.0,672.0804226937935,21.547027826309204,10.66
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.6089346659008556e6,1.6089346659008549e6,1.4700934753482863e6,1.9080450347406075e6,36.526414771221205,0.0,1166.4388396434897,15.820016860961914,6.54
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3541207262472166e6,1.3541207262472182e6,1.1982412881245068e6,1.534252005740409e6,51.52713057311262,0.0,1226.1483036180744,15.081960201263428,7.09
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,691459.1145401448,691459.1145401358,634324.4325347573,799974.6415907684,0.3133720724453317,0.00012779001272803414,2.2429360432254524,36.43808317184448,27.33
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,729017.4850918895,729017.4850918889,678093.8184931349,776056.4231521597,0.12080276474017912,7.311365800814866e-5,0.8695867991772092,32.836750984191895,25.32
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,768686.9165458247,768686.9165458309,625974.6047747182,1.1438900182859148e6,0.45786285333917354,0.00012884249026771347,3.481921664499118,47.76326894760132,38.32
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,718882.195660001,718882.1956599997,520449.2903389535,1.0195585421136731e6,0.6015222663557137,0.00022350323528827818,4.480222291729435,35.03056788444519,27.75
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.436031000570381e6,1.4360310005703731e6,1.3175227263339355e6,1.574099988307337e6,0.5909654798598378,4.937084005085186e-5,4.036735203304315,265.69507789611816,223.83
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.4286522431317803e6,1.4286522431317617e6,1.3115968646854903e6,1.5558075240153999e6,0.6798879716413222,4.757787895399108e-5,6.857409550533195,460.521409034729,404.86
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.620767399779012e6,1.620767399779023e6,1.4765099795482864e6,1.8925612756807352e6,1.0180571411212913,5.2029875287565835e-5,22.05015141812027,498.6517059803009,439.1
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.5045487658050223e6,1.5045487658050004e6,1.3275534137586588e6,1.8044632894297023e6,0.6991060763084259,1.5824977436864577e-5,8.359841479644137,378.60111594200134,317.31
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,573131.8645960754,573131.8645960757,514243.80927324964,714137.2225934536,NaN,NaN,NaN,3.5926921367645264,1.8
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,557187.8406840968,557187.8406841073,466726.7865678944,646730.5338704663,NaN,NaN,NaN,3.033616065979004,1.38
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,413163.35880415817,413163.3588041591,249237.08977830925,732822.1149310281,NaN,NaN,NaN,3.5078301429748535,1.49
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,464784.9079953598,464784.9079953609,319396.0131980366,725844.119646848,NaN,NaN,NaN,5.61487603187561,2.73
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.2236928332527908e6,1.223692833252788e6,1.1166094141722154e6,1.439447016459597e6,NaN,NaN,NaN,8.826987981796265,3.8
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.3252028091378885e6,1.3252028091378966e6,1.1015713909660426e6,1.5071910274031798e6,NaN,NaN,NaN,4.487215042114258,1.51
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.241011977430318e6,1.2410119774303203e6,787855.1538397878,1.543333483400546e6,NaN,NaN,NaN,11.109132051467896,5.55
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.3032334496770783e6,1.3032334496770806e6,987816.1965426281,1.5470609048524122e6,NaN,NaN,NaN,7.104712009429932,2.22
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,704726.503020592,704726.503020591,631528.4525909311,785450.7193919289,0.4565005235885352,8.181049195059931e-5,2.431015481115353,4.390650987625122,2.57
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,692360.8039538204,692360.8039538179,611206.1438688977,785074.2127361592,0.4596373736911663,2.759308360889269e-5,2.745826428666754,6.073683023452759,3.68
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,498782.1372321339,498782.13723213447,350194.5935294563,733996.510711779,0.3101651709614584,3.281671193141229e-5,4.156775658723054,5.936220169067383,3.08
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,585263.4534106238,585263.4534106236,448857.17890888767,758614.030858544,0.3789532457211896,0.0001708758318732034,2.4105086482080926,4.883074998855591,2.14
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.4066302614007422e6,1.406630261400742e6,1.3110034414833027e6,1.5148430104123487e6,0.6211640046832961,1.7643865347266927e-6,3.1703944378036253,7.651278018951416,4.6
