InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,J,BatteryScale,PVScale,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2.5583548545837402,0.54
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.127023515251223e6,1.1270235152512225e6,837231.6833088581,1.3691874084561244e6,47.31529188632249,0.0,1014.0962793831613,18.24636483192444,9.35
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.388218511849862e6,1.388218511849856e6,1.2856228681311265e6,1.4875807762467777e6,36.83412966120381,1.534786108335969e-5,562.5525719012234,19.169629096984863,9.97
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,12.476324081420898,4.41
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.143693004334927e6,1.143693004334929e6,758118.3606584807,1.5815807682094239e6,31.935044121450446,0.0,838.1351578273794,18.110477924346924,8.6
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,649276.4811501332,649276.4811501295,586932.1026583601,734591.0681027889,0.32010414121168757,9.880544995537237e-5,1.6082642186294538,29.13912081718445,19.66
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,556408.3821531335,556408.3821531347,490354.16444132687,634851.3595748064,0.15299563890530318,1.681059004227795e-5,0.7321876810458315,42.49985599517822,32.88
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,564031.2459577816,564031.245957775,479497.6100146091,697495.8547827041,0.2797190928381406,0.00025317989132189804,2.5735608568276667,46.41468405723572,36.19
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,666263.6532198433,666263.6532198428,536424.5517739598,853193.6642735691,0.4440914218240195,0.0003175845008522722,3.195927382339384,47.78928208351135,37.96
3,Drahi_3.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.3018288946583117e6,1.3018288946583162e6,1.1007675320575563e6,1.441561312560329e6,0.4336512376223769,4.237158283034916e-5,2.3209163587841553,296.7879750728607,257.07
3,Drahi_3.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.3882372099348372e6,1.3882372099348323e6,1.2856467340012204e6,1.487586971149825e6,0.26826337572621756,0.00019954174264247607,2.0380662018375135,410.4063971042633,366.3
3,Drahi_3.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.454639571070063e6,1.4546395710700564e6,1.2841467411188618e6,1.62793822007011e6,0.7089325497757656,9.653049497553326e-5,8.411366582421644,296.40558099746704,258.89
3,Drahi_3.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.3206544555258567e6,1.3206544555258572e6,1.087330231216231e6,1.588894205818328e6,1.984758786139172,2.2798021804723836e-5,61.41127558847367,211.70937395095825,179.96
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,NONE,inst/inst2020,true,484550.9439779179,484550.9439779188,423264.25452147657,562251.8533385138,NaN,NaN,NaN,2.0265262126922607,1.13
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,NONE,inst/inst2020,true,392953.53386575775,392953.5338657568,312663.31626131386,549731.1496319885,NaN,NaN,NaN,3.5525829792022705,2.17
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,NONE,inst/inst2020,true,334092.5104865263,334092.51048652735,151972.5302049651,740489.6958513877,NaN,NaN,NaN,3.1120219230651855,1.19
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,NONE,inst/inst2020,true,472297.19449113007,472297.19449112914,326581.46574455744,678213.2615228653,NaN,NaN,NaN,5.0263988971710205,2.86
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,inst/inst2020,true,921229.0437548571,921229.0437548573,813562.8104489194,1.1301210012443652e6,NaN,NaN,NaN,9.052949905395508,4.16
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,inst/inst2020,true,1.263554597619385e6,1.2635545976193845e6,1.1620011669401177e6,1.4000659007174633e6,NaN,NaN,NaN,7.250234842300415,2.67
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,inst/inst2020,true,1.010842664326739e6,1.0108426643267418e6,529120.2206793266,1.5478358666800838e6,NaN,NaN,NaN,4.141108989715576,2.14
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,inst/inst2020,true,1.1144114681132114e6,1.1144114681132096e6,735601.6216424727,1.5446676534513966e6,NaN,NaN,NaN,4.670831918716431,2.35
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,PEA,inst/inst2020,true,514918.25156454125,514918.2515645404,447276.60698784544,596029.3662857394,0.2572848007393245,1.1312890783444589e-5,1.5493811206925387,2.9013900756835938,1.57
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,PEA,inst/inst2020,true,432933.29533590487,432933.2953359051,357284.77975186985,572933.1853401917,0.2352675643516011,2.9698898941014433e-5,1.1929605996910422,2.784132957458496,1.75
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,PEA,inst/inst2020,true,334092.510486527,334092.51048652735,151972.53020496506,740489.6958513877,0.34791200023891433,0.0001302091383996793,1.8950580153480412,1.781270980834961,0.89
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,PEA,inst/inst2020,true,472297.1944911303,472297.19449112914,326581.4657445574,678213.2615228653,0.33282236077704536,1.784128418637861e-5,1.706561198921042,2.82613205909729,1.5
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,inst/inst2020,true,1.0782646106183098e6,1.0782646106183091e6,958241.7250463781,1.2237215315251504e6,0.4350298029779225,6.179532790625606e-5,2.8685610011204252,5.5706048011779785,3.26
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,inst/inst2020,true,1.3996875284098447e6,1.399687528409845e6,1.2733672484469553e6,1.5034426323135323e6,0.611735393329001,2.2192725099128425e-5,3.7631049421356204,5.947569847106934,3.76
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,PEA,inst/inst2020,true,1.0560944067729155e6,1.056094406772913e6,575023.6814951819,1.5479461745800837e6,0.4905966730121514,3.358194895540007e-5,6.5320263549424835,6.478776931762695,3.88
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,PEA,inst/inst2020,true,1.1609124495860068e6,1.160912449586005e6,829119.8709301245,1.5446676534513969e6,NaN,NaN,NaN,9.887142181396484,6.45
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,SA,inst/inst2020,true,725614.5659407813,725614.5659407798,423264.25452147675,2.056628074041346e8,0.5409214068112542,0.0001868197958241685,2.7665457126743154,20.918823957443237,10.61
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,SA,inst/inst2020,true,605240.5932892774,605240.5932892809,327466.6834006028,760067.5916727391,0.274491429675693,0.00036409222319264806,1.0801347472261533,19.633121967315674,11.49
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,SA,inst/inst2020,true,523457.336175038,523457.3361750349,152530.70870496507,1.030355820606614e6,0.5322796510033037,2.4402580494406122e-5,3.8855713173524307,14.188720941543579,4.36
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,SA,inst/inst2020,true,639843.1268103715,639843.1268103747,327292.8598949729,1.603149757729841e8,0.5639061670779945,0.00020935223514933362,3.6941147478882574,22.059611797332764,7.24
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,SA,inst/inst2020,true,1.2662979144288758e6,1.2662979144288737e6,817340.7439087533,1.4343810035001342e6,0.13957009723991504,3.667715354169887e-5,0.9957516948999111,62.90604591369629,33.99
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,SA,inst/inst2020,true,1.5109066205405644e6,1.5109066205405649e6,1.1627312573401176e6,1.1975903600487256e8,0.15658886265995348,1.2837300109013192e-6,8.28963761182559,46.69909405708313,15.76
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,SA,inst/inst2020,true,1.2854963434465984e6,1.2854963434465998e6,554449.2765496204,1.5488742643490587e6,0.1449537307840672,2.7683237555490157e-5,1.6751574286610866,71.33666205406189,36.76
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,SA,inst/inst2020,true,1.3694617045512062e6,1.3694617045512006e6,736377.5326632484,8.10795924530925e7,0.23136028785456086,1.2680579280920048e-8,2.750142629645402,67.73463797569275,28.66
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,4.685414791107178,1.2
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.2883801460266113,0.9
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.5132601261138916,0.73
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.8278069496154785,0.74
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.0821873607430009e6,1.082187360743001e6,958241.7250463781,1.2305629330910197e6,21.9513201286283,0.0012628905084511566,1463.3601945003525,18.95129418373108,8.76
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.437966159203513e6,1.4379661592035121e6,1.3326336643913179e6,1.5360949350183986e6,61.595708235819025,3.3140046829970916e-5,1209.7007037855294,19.678937196731567,8.86
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,15.508731126785278,4.06
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,11.352562189102173,2.85
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,791247.1827862405,791247.1827862159,691654.3082546226,902843.6991236801,0.44855172678620486,0.0002876711482268163,2.8954612152706622,41.70329403877258,31.1
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,611478.7971957218,611478.7971957271,538813.6525823793,693432.2027961006,0.18320218209659053,1.2895008296922966e-5,1.513803175100357,52.41145992279053,42.62
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,579647.2495341521,579647.2495341512,434574.3009695517,754624.3038771941,0.2789179881978456,0.0006257115240926561,2.29419766860566,27.528419017791748,17.31
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,752547.602656774,752547.6026567504,509073.50218817755,1.2812154646839828e6,0.461715912199775,0.0001769651260189802,2.215927019130313,42.98692202568054,33.48
4,Drahi_4.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.2767656635456644e6,1.276765663545658e6,1.1590921902722304e6,1.4155337912519972e6,0.3682339857210335,7.79997963544876e-6,2.0464650308953436,302.4566900730133,256.66
4,Drahi_4.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.522530247513398e6,1.5225302475133876e6,1.4004345089770271e6,1.6868060327882217e6,0.6117563306566272,8.131215314768726e-6,3.3126055861494517,316.51653480529785,273.7
4,Drahi_4.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.291732153038837e6,1.2917321530388359e6,1.0417585493591684e6,1.552986688173727e6,0.8814120014699318,5.4554628037859775e-5,81.27503832042282,337.78162002563477,289.59
4,Drahi_4.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.4085074282536497e6,1.408507428253646e6,1.2236430344867064e6,1.7964230526595248e6,3.867279496698243,7.702199937208934e-5,305.39375438860975,271.334841966629,234.52
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,NONE,inst/inst2020,true,368869.77459813183,368869.77459813195,316918.9557709793,509800.2297991521,NaN,NaN,NaN,4.031163930892944,2.29
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,NONE,inst/inst2020,true,663608.136917298,663608.1369172984,609117.6895953678,731236.0691645022,NaN,NaN,NaN,3.557893991470337,1.52
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,NONE,inst/inst2020,true,397665.1710578195,397665.1710578205,249109.80989980162,688197.7746600972,NaN,NaN,NaN,3.6099278926849365,1.84
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,NONE,inst/inst2020,true,402614.14214620553,402614.14214620594,220501.36846432916,734509.8931592024,NaN,NaN,NaN,2.851957082748413,1.63
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,inst/inst2020,true,975771.756094473,975771.7560944727,656019.1883645614,1.4322601888574755e6,NaN,NaN,NaN,4.8310840129852295,2.31
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,inst/inst2020,true,1.006973947668844e6,1.006973947668844e6,804046.4972720827,1.4141002248547836e6,NaN,NaN,NaN,5.366006135940552,2.7
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,inst/inst2020,true,1.3032700296010086e6,1.3032700296010056e6,1.053237268479569e6,1.5586381797014223e6,NaN,NaN,NaN,5.4575560092926025,2.85
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,inst/inst2020,true,955552.6547365576,955552.6547365573,723570.73206813,1.4523459170732207e6,NaN,NaN,NaN,5.5348851680755615,3.01
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,PEA,inst/inst2020,true,396827.5916189708,396827.59161896975,334273.60017917457,537709.2623850127,0.2095807199967832,2.6872667773212573e-5,0.9513981022297,3.212104082107544,1.67
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,PEA,inst/inst2020,true,663608.1369172987,663608.1369172984,609117.6895953678,731236.0691645021,0.20505648083936695,1.4462932844084679e-5,0.8741783347301108,2.640014886856079,1.62
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,PEA,inst/inst2020,true,397665.17105781956,397665.1710578205,249109.8098998016,688197.7746600972,0.3224343699610408,7.457516793687828e-5,1.6044531236597395,3.7909858226776123,2.3
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,PEA,inst/inst2020,true,402614.1421462057,402614.14214620594,220501.36846432913,734509.8931592025,0.3038697683081812,8.822567989422468e-5,1.7744852154070976,3.7738940715789795,2.22
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,inst/inst2020,true,1.1399793371909244e6,1.1399793371909233e6,886717.0989149148,1.4747311134085315e6,0.42046038044229833,1.4808979779067228e-5,2.66533067563748,8.281038999557495,5.42
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,inst/inst2020,true,1.1625068977341014e6,1.1625068977341002e6,1.0131973416732557e6,1.4316809127147533e6,0.5789735759212732,8.731282665091555e-5,3.9330179889176424,12.916200876235962,7.5
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,PEA,inst/inst2020,true,1.417241479233184e6,1.4172414792331846e6,1.2370153407302229e6,1.5586856166014224e6,0.7707694350842409,3.1744142155863674e-7,6.64148196297257,10.838213920593262,6.0
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,PEA,inst/inst2020,true,1.033379355302822e6,1.0333793553028223e6,809940.807208079,1.4525856768732208e6,0.45013090141398127,5.4544595308333885e-6,2.84615805177041,10.504034996032715,6.88
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,SA,inst/inst2020,true,601241.7233324305,601241.7233324272,331932.5722938286,738284.6738969965,0.2542831662804197,4.835886119096428e-5,1.1669671820952336,23.976449966430664,10.9
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,SA,inst/inst2020,true,687526.2538190937,687526.2538190961,612365.4883939828,738886.5902575338,0.0870206927943963,2.7766917547718575e-5,0.32720933763538956,13.420316934585571,4.63
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,SA,inst/inst2020,true,611776.7352933711,611776.7352933758,249115.57907024666,1.1066320806256951e8,0.5845991587939113,4.241027359379949e-5,2.940794127051454,18.413832902908325,9.85
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,SA,inst/inst2020,true,570718.3328624544,570718.3328624582,221045.19296432915,1.3680863853014135e8,0.5998895647424018,0.0001417979941689347,2.556977404041766,24.522644996643066,10.47
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,SA,inst/inst2020,true,1.3241176380586198e6,1.3241176380586291e6,1.0342802752286016e6,1.5496801673046388e6,0.12211636398946887,1.9033536186212684e-5,0.4579495871810218,90.03710412979126,57.56
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,SA,inst/inst2020,true,1.326374212332536e6,1.3263742123325448e6,804800.0856986123,1.149706598661073e7,0.16147666702087582,1.0061781453347311e-5,3.029759698610589,61.70849895477295,27.35
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,SA,inst/inst2020,true,1.499408587666107e6,1.4994085876661097e6,1.053882412879569e6,3.351337859061754e7,0.2594237005091066,8.850296983424303e-6,9.695065922852727,67.27437400817871,26.56
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,SA,inst/inst2020,true,1.3339939786713086e6,1.3339939786713119e6,723761.5549188226,1.5421581295450932e8,0.3361850977684158,1.1095922875172603e-5,2.9879640960853124,64.97858309745789,22.2
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,4.3377461433410645,1.23
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,true,663608.1369172977,663608.1369172983,609117.6895953678,731236.0691645022,11.640788432938512,0.00034546902473843726,1054.172035521961,7.0399110317230225,3.76
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.482541084289551,0.87
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.106081962585449,0.73
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.1387156289004446e6,1.1387156289004455e6,885258.2725288696,1.483116629175475e6,38.784733347273985,0.0,768.8149228677921,22.35158610343933,12.6
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.1729551690208658e6,1.1729551690208646e6,994711.4633669738,1.4468804200307017e6,41.55387972366313,0.0,1152.8465494941552,20.560904026031494,10.78
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.4972524996294552e6,1.4972524996294545e6,1.3190374883955694e6,1.7230934912823106e6,30.25417573136436,0.0,1586.0321692258153,23.470738887786865,12.18
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,13.354827880859375,4.03
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,617825.1559188084,617825.1559188052,557657.6244002352,719271.0185981218,0.18480993446704402,2.7025365539848607e-5,0.7334793190843932,52.4783091545105,41.8
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,688647.1336088964,688647.1336088964,644403.9189950635,741058.0597979894,0.11047794542133545,4.147694810137202e-5,0.8220757697374372,49.99070882797241,38.22
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,683027.212950165,683027.2129501667,550870.3264729986,955186.4235245454,0.3809824546377249,8.78613450355159e-5,3.8029869778058125,61.63536310195923,49.85
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,648015.5785174475,648015.5785174612,481427.05860328017,889925.4951213439,0.42448582233701976,0.0001201986369427411,3.529690046484668,52.35272717475891,38.97
5,Drahi_5.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.3228813627531193e6,1.3228813627531258e6,1.1027241318688556e6,1.5535827386320096e6,0.4116341920305916,5.444815955633254e-6,3.045213740061864,399.87471413612366,339.29
5,Drahi_5.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.334280023348649e6,1.3342800233486628e6,1.1941629708890961e6,1.5248477856470388e6,0.47159085570815845,9.587228181636416e-5,4.577518744840004,499.8573999404907,443.96
5,Drahi_5.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.541902342552949e6,1.5419023425529338e6,1.3627871503564087e6,1.770967654064935e6,0.7350652911729159,0.00010217917959477247,6.178570607971176,409.6422960758209,351.87
5,Drahi_5.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.378643561106043e6,1.3786435611060583e6,1.1071566588031477e6,1.6727601725995254e6,0.48754242757608934,5.9859941060123217e-5,3.1072895221531627,331.8833501338959,289.97
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,NONE,inst/inst2020,true,502331.80134614516,502331.8013461465,430221.73484730936,672899.8059302142,NaN,NaN,NaN,3.055408000946045,1.87
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,NONE,inst/inst2020,true,490234.0586642963,490234.05866429635,389076.6149235114,591209.3903986147,NaN,NaN,NaN,3.444042205810547,1.62
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,NONE,inst/inst2020,true,318920.89465839614,318920.89465839666,168531.66897304764,719055.243680356,NaN,NaN,NaN,3.3357632160186768,1.33
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,NONE,inst/inst2020,true,381811.3346832397,381811.33468324016,239777.02001535834,660760.4020355755,NaN,NaN,NaN,5.802254915237427,3.02
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,inst/inst2020,true,1.1123017662450466e6,1.1123017662450462e6,1.0132975550508923e6,1.3618225735941755e6,NaN,NaN,NaN,11.100463151931763,6.22
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,inst/inst2020,true,1.0910514154412316e6,1.091051415441234e6,812745.7010208097,1.4611253416406133e6,NaN,NaN,NaN,8.974140167236328,2.93
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,inst/inst2020,true,1.0528070236817303e6,1.052807023681731e6,638549.8055887762,1.514891193944638e6,NaN,NaN,NaN,9.834671020507812,5.08
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,inst/inst2020,true,1.19407210996158e6,1.1940721099615807e6,760321.8191259063,1.543497999440935e6,NaN,NaN,NaN,8.466729879379272,4.52
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,PEA,inst/inst2020,true,563774.4913028742,563774.491302875,484731.5873475879,718037.9966520233,0.28801240391939975,2.3735020942957264e-5,1.1803577775569196,5.782670021057129,3.89
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,PEA,inst/inst2020,true,545180.2518489343,545180.2518489349,433466.5333840168,627648.0711699644,0.3098540266103276,0.00031592100542929654,1.475120680159353,4.659733057022095,2.61
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,PEA,inst/inst2020,true,318920.8946583966,318920.8946583968,168531.66897304764,719055.2436803558,0.3384838820597024,0.0001702003402103724,2.3342311647722593,2.8557660579681396,1.19
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,PEA,inst/inst2020,true,381811.3346832396,381811.33468324016,239777.02001535834,660760.4020355754,0.28391498950976607,5.345689609232124e-5,1.4131853869417808,3.6830008029937744,2.17
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,inst/inst2020,true,1.2596301032267108e6,1.2596301032267143e6,1.1647754163939634e6,1.41387392958842e6,0.5788192510275557,0.00014700704799514974,3.627640971988237,7.768835067749023,4.84
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,inst/inst2020,true,1.2521924744050596e6,1.2521924744050577e6,1.0179055656734157e6,1.4888602683226904e6,0.47244399104553725,2.4315674722268074e-5,2.8459040189158844,6.765067100524902,3.79
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,PEA,inst/inst2020,true,1.1339083248016075e6,1.1339083248016082e6,756295.3699745178,1.515053403844638e6,0.48363589047936967,6.582245146577629e-6,5.462354322024131,7.322489023208618,4.34
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,PEA,inst/inst2020,true,1.259261956598084e6,1.2592619565980842e6,897721.7843013594,1.5435145544979987e6,0.8812776831267574,2.6572385269626043e-5,9.777070180222772,6.905449867248535,4.2
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,SA,inst/inst2020,true,680484.9939380361,680484.993938035,430227.8179010708,1.3532033353622004e8,0.422867942410645,1.614919977899477e-5,3.9489917018691973,29.0988450050354,16.04
