InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,PoF_pct_SA,PoF_pct_PEA,PoF_pct_LEXMMFSA,PoF_pct_LEXMMFPEA
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,10,43.54024642391401,22.97443186456234,45.886843842200754,26.94022168064151
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,5,37.97054615540847,24.39793532071828,55.250176622222206,40.219074239014176
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,26.880364003543892,19.42554336880947,30.79279836478352,24.05029617717731
9,Drahi_9.csv,8,2,3,128,0.2,100.0,10.0,5,41.82652044802299,23.009532013580028,43.1075408520875,23.72957906791878
9,Drahi_9.csv,8,2,3,128,0.2,100.0,10.0,10,17.1285894320449,6.194058667051209,17.18473799752915,6.271186867033912
9,Drahi_9.csv,8,2,3,128,0.2,100.0,20.0,5,43.730113085722074,29.453629360587534,53.23096329585729,40.137588116316216
9,Drahi_9.csv,8,2,3,128,0.2,100.0,20.0,10,19.010674874487844,11.670957936455592,18.86633994610994,11.796346633313487
9,Drahi_9.csv,8,2,3,128,0.6,100.0,10.0,5,1.6400657638109327e-14,-1.6400657638109327e-14,0.0,1.6400657638109327e-14
9,Drahi_9.csv,8,2,3,128,0.6,100.0,10.0,10,15.900131828281046,9.71861532098415,16.38438510606876,10.209324932021532
9,Drahi_9.csv,8,2,3,128,0.6,100.0,20.0,5,35.36283972278606,26.345117479582107,55.00140689309237,44.586105548734196
9,Drahi_9.csv,8,2,3,128,0.6,100.0,20.0,10,20.593811439813297,8.843617231687999,20.620282496011313,8.871205536790017
10,Drahi_10.csv,6,2,4,32,0.2,100.0,10.0,5,22.24622790213908,14.780165371668426,22.372416502513126,15.727877191363724
10,Drahi_10.csv,6,2,4,32,0.2,100.0,10.0,10,13.029418934622157,7.941411179545963,13.007340897206392,7.926305336896474
10,Drahi_10.csv,6,2,4,32,0.2,100.0,20.0,5,0.22710053071888212,0.06209295746014112,0.570035408399453,0.04998487400558447
10,Drahi_10.csv,6,2,4,32,0.2,100.0,20.0,10,9.07166510818789,6.226229755812892,9.015831996449325,6.212571035147812
10,Drahi_10.csv,6,2,4,32,0.6,100.0,10.0,5,20.662977901289626,9.92704207536353,22.697071496901465,11.594942670616733
10,Drahi_10.csv,6,2,4,32,0.6,100.0,10.0,10,19.381801464406564,13.724446623023324,19.50798744750527,14.45546843476502
10,Drahi_10.csv,6,2,4,32,0.6,100.0,20.0,5,21.6590801243006,11.314914573780651,23.163572641390513,13.552508198977714
10,Drahi_10.csv,6,2,4,32,0.6,100.0,20.0,10,7.365398057855277,2.2277001723613927,7.503362235388862,2.372394839805653
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,22.464060684532278,7.882325428615439,22.45289119651843,7.711714918527829
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,10,7.3404336088055935,2.004897594842244,7.345110312596477,1.9924239367160133
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,5,17.22034087635075,9.750036397036848,17.549367786714793,9.763561466048795
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,10,9.263835406134797,5.846967409015726,9.39693767147158,5.870686318888432
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,5,16.767208126815298,11.115790004071236,18.350197787332583,12.973320899887886
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,10,12.304395174980106,7.304380117171608,12.519973039542336,7.3488309927498126
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,5,19.11494138752778,8.426370097276727,20.05656053689657,8.466625233035051
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,12.958620007903415,7.806462591302139,13.098266038898359,7.911046481673634
10,Drahi_10.csv,8,2,3,128,0.2,100.0,10.0,5,31.065333242686773,23.04398135367709,33.54080500352498,26.41784138254241
10,Drahi_10.csv,8,2,3,128,0.2,100.0,10.0,10,6.4097925510951175,3.177388084605947,6.149630297597457,3.15021374106182
10,Drahi_10.csv,8,2,3,128,0.2,100.0,20.0,5,25.938923156668633,18.290592205778136,27.865016594937163,21.34293780663273
10,Drahi_10.csv,8,2,3,128,0.2,100.0,20.0,10,7.621392346135729,4.302219623290248,7.755006863961424,4.394848105928305
10,Drahi_10.csv,8,2,3,128,0.6,100.0,10.0,5,10.491537920293524,5.868665219420208,10.731991827944691,6.124375650223657
10,Drahi_10.csv,8,2,3,128,0.6,100.0,10.0,10,17.660045318096614,6.8454825030033355,17.763364458197504,7.0050681863904725
10,Drahi_10.csv,8,2,3,128,0.6,100.0,20.0,5,17.489525141998577,13.714443884539985,20.226831480311116,16.86044620596137
10,Drahi_10.csv,8,2,3,128,0.6,100.0,20.0,10,17.06920357834617,6.55266690612939,16.772605718629293,6.806897500817165
