InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,ExpectedCost_NONE,ExpectedCost,PriceOfFairnessAbs,PriceOfFairnessPct
6,Drahi_6.csv,8,2,3,128,0.6,100.0,10.0,5,SA,713170.4620821474,723072.8650605887,9902.402978441329,1.3885043625517834
6,Drahi_6.csv,8,2,3,128,0.6,100.0,10.0,10,LEXMMFPEA,1044072.3280513176,1227632.3436368443,183560.0155855267,17.5811589536261
6,Drahi_6.csv,8,2,3,128,0.6,100.0,10.0,10,LEXMMFSA,1044072.3280513176,1447001.367680438,402929.0396291205,38.59206194853926
6,Drahi_6.csv,8,2,3,128,0.6,100.0,10.0,10,PEA,1044072.3280513176,1220388.6504357387,176316.32238442113,16.887366674443165
6,Drahi_6.csv,8,2,3,128,0.6,100.0,10.0,10,SA,1044072.3280513176,1426810.8083212895,382738.4802699719,36.65823429918159
6,Drahi_6.csv,8,2,3,128,0.6,100.0,20.0,5,LEXMMFPEA,579645.6975072895,613146.4827356642,33500.78522837476,5.779527972422062
6,Drahi_6.csv,8,2,3,128,0.6,100.0,20.0,5,LEXMMFSA,579645.6975072895,704109.4456491234,124463.74814183393,21.472383678008534
6,Drahi_6.csv,8,2,3,128,0.6,100.0,20.0,5,PEA,579645.6975072895,615290.4121259568,35644.71461866738,6.149396911243203
6,Drahi_6.csv,8,2,3,128,0.6,100.0,20.0,5,SA,579645.6975072895,700563.6232391483,120917.92573185882,20.860661306010673
6,Drahi_6.csv,8,2,3,128,0.6,100.0,20.0,10,LEXMMFPEA,1280927.0766131447,1412464.7649810317,131537.68836788693,10.268944327079199
6,Drahi_6.csv,8,2,3,128,0.6,100.0,20.0,10,LEXMMFSA,1280927.0766131447,1468462.1906522475,187535.1140391028,14.640576927685684
6,Drahi_6.csv,8,2,3,128,0.6,100.0,20.0,10,PEA,1280927.0766131447,1396988.8520952452,116061.77548210043,9.060763692260718
6,Drahi_6.csv,8,2,3,128,0.6,100.0,20.0,10,SA,1280927.0766131447,1460312.554849994,179385.4782368492,14.004347438041217
7,Drahi_7.csv,6,2,4,32,0.2,100.0,10.0,5,LEXMMFPEA,435956.24574369367,559029.4241072289,123073.1783635352,28.230626253234615
7,Drahi_7.csv,6,2,4,32,0.2,100.0,10.0,5,LEXMMFSA,435956.24574369367,666976.0746931497,231019.828949456,52.99151720039277
7,Drahi_7.csv,6,2,4,32,0.2,100.0,10.0,5,PEA,435956.24574369367,548997.4682656307,113041.22252193699,25.92948802215255
7,Drahi_7.csv,6,2,4,32,0.2,100.0,10.0,5,SA,435956.24574369367,661278.394281901,225322.1485382073,51.68457861036774
7,Drahi_7.csv,6,2,4,32,0.2,100.0,10.0,10,LEXMMFPEA,1268802.9670765873,1440133.34289882,171330.3758222328,13.503308257308875
7,Drahi_7.csv,6,2,4,32,0.2,100.0,10.0,10,LEXMMFSA,1268802.9670765873,1509043.6188470502,240240.65177046298,18.934433320564708
7,Drahi_7.csv,6,2,4,32,0.2,100.0,10.0,10,PEA,1268802.9670765873,1436101.9572243695,167298.99014778226,13.185576838084726
7,Drahi_7.csv,6,2,4,32,0.2,100.0,10.0,10,SA,1268802.9670765873,1509367.9055794342,240564.93850284698,18.959991798972997
7,Drahi_7.csv,6,2,4,32,0.2,100.0,20.0,5,LEXMMFPEA,424194.5185525865,565478.6502362101,141284.1316836236,33.306449165280505
7,Drahi_7.csv,6,2,4,32,0.2,100.0,20.0,5,LEXMMFSA,424194.5185525865,663276.6548484577,239082.13629587117,56.36143934901711
7,Drahi_7.csv,6,2,4,32,0.2,100.0,20.0,5,PEA,424194.5185525865,548870.4191852047,124675.90063261817,29.391209735107022
7,Drahi_7.csv,6,2,4,32,0.2,100.0,20.0,5,SA,424194.5185525865,654089.8543710436,229895.33581845713,54.19573468391188
7,Drahi_7.csv,6,2,4,32,0.2,100.0,20.0,10,LEXMMFPEA,1182449.811372909,1432774.7933452667,250324.98197235772,21.170030183497804
7,Drahi_7.csv,6,2,4,32,0.2,100.0,20.0,10,LEXMMFSA,1182449.811372909,1510708.861598614,328259.0502257049,27.760928799554936
7,Drahi_7.csv,6,2,4,32,0.2,100.0,20.0,10,PEA,1182449.811372909,1414411.781160905,231961.96978799603,19.617066835054214
7,Drahi_7.csv,6,2,4,32,0.2,100.0,20.0,10,SA,1182449.811372909,1500810.7019029183,318360.8905300093,26.923839597079343
7,Drahi_7.csv,6,2,4,32,0.6,100.0,10.0,5,LEXMMFPEA,538947.5301630826,887408.6793556488,348461.14919256617,64.65585788789564
7,Drahi_7.csv,6,2,4,32,0.6,100.0,10.0,5,LEXMMFSA,538947.5301630826,981383.1253516502,442435.59518856753,82.09251743944145
7,Drahi_7.csv,6,2,4,32,0.6,100.0,10.0,5,PEA,538947.5301630826,706934.9979635801,167987.46780049743,31.16954033533938
7,Drahi_7.csv,6,2,4,32,0.6,100.0,10.0,5,SA,538947.5301630826,791845.9757468377,252898.44558375503,46.924502188038474
7,Drahi_7.csv,6,2,4,32,0.6,100.0,10.0,10,LEXMMFPEA,1072890.496801369,1314685.3463875556,241794.8495861867,22.53676869233671
7,Drahi_7.csv,6,2,4,32,0.6,100.0,10.0,10,LEXMMFSA,1072890.496801369,1481247.3188421442,408356.8220407753,38.06137003340212
7,Drahi_7.csv,6,2,4,32,0.6,100.0,10.0,10,PEA,1072890.496801369,1265722.777243976,192832.28044260712,17.97315578966372
7,Drahi_7.csv,6,2,4,32,0.6,100.0,10.0,10,SA,1072890.496801369,1420084.4894893402,347193.99268797133,32.36061776323568
7,Drahi_7.csv,6,2,4,32,0.6,100.0,20.0,5,LEXMMFPEA,581685.7228777675,722781.8835499326,141096.1606721651,24.256424925494404
7,Drahi_7.csv,6,2,4,32,0.6,100.0,20.0,5,LEXMMFSA,581685.7228777675,766428.9718430635,184743.24896529596,31.759976512972962
7,Drahi_7.csv,6,2,4,32,0.6,100.0,20.0,5,PEA,581685.7228777675,692151.3995726951,110465.67669492762,18.99061165682767
7,Drahi_7.csv,6,2,4,32,0.6,100.0,20.0,5,SA,581685.7228777675,749855.0360781082,168169.31320034072,28.910682622285876
7,Drahi_7.csv,6,2,4,32,0.6,100.0,20.0,10,LEXMMFPEA,1001824.1099913408,1390794.7732895236,388970.6632981828,38.826242992050254
7,Drahi_7.csv,6,2,4,32,0.6,100.0,20.0,10,LEXMMFSA,1001824.1099913408,1565297.046676319,563472.9366849783,56.24469715445845
7,Drahi_7.csv,6,2,4,32,0.6,100.0,20.0,10,PEA,1001824.1099913408,1294184.6852871613,292360.5752958205,29.18282484720272
7,Drahi_7.csv,6,2,4,32,0.6,100.0,20.0,10,SA,1001824.1099913408,1453808.392369509,451984.2823781682,45.11613145166519
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFPEA,701044.5321272687,701853.5644714152,809.0323441465152,0.11540384484443025
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFSA,701044.5321272687,708351.836096645,7307.303969376255,1.0423451912823243
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,5,PEA,701044.5321272687,701854.1601539725,809.6280267037218,0.11548881556025611
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,701044.5321272687,705947.6346925052,4903.102565236506,0.6993995874068653
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFPEA,1206936.2321005005,1390745.7143696616,183809.48226916115,15.229427817347645
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFSA,1206936.2321005005,1467062.7140051208,260126.4819046203,21.552628464215317
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,10,PEA,1206936.2321005005,1388908.6822285054,181972.4501280049,15.077221587035114
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,1206936.2321005005,1466326.59177747,259390.35967696947,21.491637484901542
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFPEA,636485.5043383724,760462.2477801505,123976.74344177812,19.478329450825772
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFSA,636485.5043383724,799286.3088407934,162800.80450242106,25.57808518697574
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,5,PEA,636485.5043383724,743825.9147420402,107340.41040366783,16.864549101593187
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,636485.5043383724,791884.8480589138,155399.34372054145,24.415221189063733
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFPEA,1184665.005922134,1426378.652141397,241713.64621926285,20.40354404079952
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFSA,1184665.005922134,1499070.177664524,314405.1717423899,26.53958462271445
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,1184665.005922134,1405911.7142843185,221246.70836218446,18.67588788865826
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,SA,1184665.005922134,1488459.948750415,303794.94282828085,25.64395346444873
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFPEA,515415.7454240526,657638.5759020298,142222.83047797717,27.593807861062707
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFSA,515415.7454240526,778078.1086972172,262662.3632731646,50.96126100242864
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,5,PEA,515415.7454240526,613606.3398695374,98190.5944454848,19.050755689409446
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,515415.7454240526,715567.9137884808,200152.16836442822,38.83314977111443
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFPEA,1088107.8937681164,1359009.224607553,270901.33083943673,24.896550460754927
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFSA,1088107.8937681164,1493074.0148880691,404966.12111995276,37.21746009189912
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,10,PEA,1088107.8937681164,1309994.4480949773,221886.55432686093,20.391962561586432
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,10,SA,1088107.8937681164,1461193.9704173626,373086.0766492463,34.287599491374856
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFPEA,543382.0774002129,815359.9854457241,271977.9080455112,50.052793302785645
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFSA,543382.0774002129,933792.040557127,390409.9631569141,71.84814873262162
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,5,PEA,543382.0774002129,706126.4401517946,162744.3627515817,29.950263271513258
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,543382.0774002129,812254.3977871744,268872.32038696157,49.481264025742085
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFPEA,1144697.853966565,1203704.5965200618,59006.74255349673,5.154787558046757
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,1144697.853966565,1278120.8451548074,133422.99118824233,11.655738737161938
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,1144697.853966565,1203024.4195784724,58326.56561190728,5.09536777847501
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,SA,1144697.853966565,1282376.200412891,137678.346446326,12.02748358173714
7,Drahi_7.csv,8,2,3,128,0.2,100.0,10.0,5,LEXMMFPEA,571453.6945527864,738352.5418168849,166898.84726409847,29.206014215152067
7,Drahi_7.csv,8,2,3,128,0.2,100.0,10.0,5,LEXMMFSA,571453.6945527864,778750.9591136123,207297.2645608259,36.27542643206718
7,Drahi_7.csv,8,2,3,128,0.2,100.0,10.0,5,PEA,571453.6945527864,699894.9091582629,128441.21460547647,22.47622437824874
7,Drahi_7.csv,8,2,3,128,0.2,100.0,10.0,5,SA,571453.6945527864,749613.74295513,178160.04840234353,31.176637774959126
7,Drahi_7.csv,8,2,3,128,0.2,100.0,10.0,10,LEXMMFPEA,1220607.323817035,1388727.8721975992,168120.5483805642,13.773516273425614
7,Drahi_7.csv,8,2,3,128,0.2,100.0,10.0,10,LEXMMFSA,1220607.323817035,1485027.9672953447,264420.64347830974,21.66303923619137
7,Drahi_7.csv,8,2,3,128,0.2,100.0,10.0,10,PEA,1220607.323817035,1388443.3186292998,167835.9948122648,13.750203815541163
7,Drahi_7.csv,8,2,3,128,0.2,100.0,10.0,10,SA,1220607.323817035,1485596.652940955,264989.32912392006,21.709629620708476
7,Drahi_7.csv,8,2,3,128,0.2,100.0,20.0,5,LEXMMFPEA,491822.5799189316,559243.2940517054,67420.7141327738,13.708340545057313
7,Drahi_7.csv,8,2,3,128,0.2,100.0,20.0,5,LEXMMFSA,491822.5799189316,670480.7937825507,178658.21386361914,36.32574451808777
7,Drahi_7.csv,8,2,3,128,0.2,100.0,20.0,5,PEA,491822.5799189316,560442.713249042,68620.13333011046,13.952212877542404
7,Drahi_7.csv,8,2,3,128,0.2,100.0,20.0,5,SA,491822.5799189316,673037.6056881996,181215.02576926805,36.84560920304598
7,Drahi_7.csv,8,2,3,128,0.2,100.0,20.0,10,LEXMMFPEA,1146937.346704289,1382337.5043932756,235400.1576889865,20.524238605134457
7,Drahi_7.csv,8,2,3,128,0.2,100.0,20.0,10,LEXMMFSA,1146937.346704289,1444282.1542987498,297344.80759446067,25.925113385563513
7,Drahi_7.csv,8,2,3,128,0.2,100.0,20.0,10,PEA,1146937.346704289,1366513.984074218,219576.63736992888,19.14460611129978
7,Drahi_7.csv,8,2,3,128,0.2,100.0,20.0,10,SA,1146937.346704289,1437506.231275526,290568.884571237,25.334329325501805
7,Drahi_7.csv,8,2,3,128,0.6,100.0,10.0,5,LEXMMFPEA,667583.0075232211,854480.8223040851,186897.81478086405,27.996191136480213
7,Drahi_7.csv,8,2,3,128,0.6,100.0,10.0,5,LEXMMFSA,667583.0075232211,905893.13189229,238310.1243690689,35.69745210460282
7,Drahi_7.csv,8,2,3,128,0.6,100.0,10.0,5,PEA,667583.0075232211,765889.2596134164,98306.25209019531,14.725697176583068
7,Drahi_7.csv,8,2,3,128,0.6,100.0,10.0,5,SA,667583.0075232211,802843.1237123837,135260.1161891626,20.26116822400662
7,Drahi_7.csv,8,2,3,128,0.6,100.0,10.0,10,LEXMMFPEA,946350.0601842422,1206547.77911191,260197.7189276677,27.494870014274692
7,Drahi_7.csv,8,2,3,128,0.6,100.0,10.0,10,LEXMMFSA,946350.0601842422,1422047.6546552607,475697.5944710185,50.26655721651313
7,Drahi_7.csv,8,2,3,128,0.6,100.0,10.0,10,PEA,946350.0601842422,1176606.7745351573,230256.71435091505,24.331029714954212
7,Drahi_7.csv,8,2,3,128,0.6,100.0,10.0,10,SA,946350.0601842422,1404709.6419444012,458359.581760159,48.434464269059404
7,Drahi_7.csv,8,2,3,128,0.6,100.0,20.0,5,LEXMMFPEA,465833.77734460175,570768.6664509724,104934.88910637068,22.526251682420362
7,Drahi_7.csv,8,2,3,128,0.6,100.0,20.0,5,LEXMMFSA,465833.77734460175,720388.4830923018,254554.7057477,54.64496524892236
7,Drahi_7.csv,8,2,3,128,0.6,100.0,20.0,5,PEA,465833.77734460175,544864.2960709891,79030.51872638735,16.965390353805176
7,Drahi_7.csv,8,2,3,128,0.6,100.0,20.0,5,SA,465833.77734460175,660463.0800194086,194629.30267480685,41.78084804933098
7,Drahi_7.csv,8,2,3,128,0.6,100.0,20.0,10,LEXMMFPEA,1113433.3328211843,1322938.3349580895,209505.0021369052,18.816124500787815
7,Drahi_7.csv,8,2,3,128,0.6,100.0,20.0,10,LEXMMFSA,1113433.3328211843,1426344.273766365,312910.9409451806,28.10324890780269
7,Drahi_7.csv,8,2,3,128,0.6,100.0,20.0,10,PEA,1113433.3328211843,1302674.5678361356,189241.23501495132,16.996189123910767
7,Drahi_7.csv,8,2,3,128,0.6,100.0,20.0,10,SA,1113433.3328211843,1409406.512155868,295973.1793346838,26.58202971027962
8,Drahi_8.csv,6,2,4,32,0.2,100.0,10.0,5,LEXMMFPEA,691209.2980574543,691635.8210218947,426.5229644404026,0.061706774726422935
8,Drahi_8.csv,6,2,4,32,0.2,100.0,10.0,5,LEXMMFSA,691209.2980574543,691494.8781834599,285.58012600557413,0.041316013370791826
8,Drahi_8.csv,6,2,4,32,0.2,100.0,10.0,5,PEA,691209.2980574543,691837.2440017394,627.9459442851366,0.09084743883652747
8,Drahi_8.csv,6,2,4,32,0.2,100.0,10.0,5,SA,691209.2980574543,694319.7778112935,3110.4797538392013,0.4500054849639268
8,Drahi_8.csv,6,2,4,32,0.2,100.0,10.0,10,LEXMMFPEA,1172862.0129718238,1346366.4247558613,173504.41178403748,14.793250174793211
8,Drahi_8.csv,6,2,4,32,0.2,100.0,10.0,10,LEXMMFSA,1172862.0129718238,1426493.17909048,253631.16611865629,21.624979180287372
8,Drahi_8.csv,6,2,4,32,0.2,100.0,10.0,10,PEA,1172862.0129718238,1347462.1452834734,174600.13231164962,14.886672974363279
8,Drahi_8.csv,6,2,4,32,0.2,100.0,10.0,10,SA,1172862.0129718238,1428064.5564332942,255202.5434614704,21.75895720374066
8,Drahi_8.csv,6,2,4,32,0.2,100.0,20.0,5,LEXMMFPEA,359285.3346013804,416251.07967270224,56965.74507132184,15.855293713706446
8,Drahi_8.csv,6,2,4,32,0.2,100.0,20.0,5,LEXMMFSA,359285.3346013804,520477.1938915115,161191.85929013108,44.86458081262072
8,Drahi_8.csv,6,2,4,32,0.2,100.0,20.0,5,PEA,359285.3346013804,413436.900276167,54151.56567478663,15.072022278578855
8,Drahi_8.csv,6,2,4,32,0.2,100.0,20.0,5,SA,359285.3346013804,524174.05823707714,164888.72363569675,45.89353022678684
8,Drahi_8.csv,6,2,4,32,0.2,100.0,20.0,10,LEXMMFPEA,1191081.3731295704,1251377.7893654257,60296.416235855315,5.062325513279271
8,Drahi_8.csv,6,2,4,32,0.2,100.0,20.0,10,LEXMMFSA,1191081.3731295704,1375398.8538828164,184317.480753246,15.474801714760359
8,Drahi_8.csv,6,2,4,32,0.2,100.0,20.0,10,PEA,1191081.3731295704,1247694.637293269,56613.264163698535,4.753097936117244
8,Drahi_8.csv,6,2,4,32,0.2,100.0,20.0,10,SA,1191081.3731295704,1369721.3891329537,178640.01600338332,14.998136989919175
8,Drahi_8.csv,6,2,4,32,0.6,100.0,10.0,5,LEXMMFPEA,445190.5008251933,574903.2615894146,129712.76076422125,29.136461924454615
8,Drahi_8.csv,6,2,4,32,0.6,100.0,10.0,5,LEXMMFSA,445190.5008251933,773904.1672441799,328713.66641898657,73.83663079281602
8,Drahi_8.csv,6,2,4,32,0.6,100.0,10.0,5,PEA,445190.5008251933,555192.4123075344,110001.91148234106,24.708952971468268
8,Drahi_8.csv,6,2,4,32,0.6,100.0,10.0,5,SA,445190.5008251933,744385.3903356742,299194.88951048086,67.20603628242318
8,Drahi_8.csv,6,2,4,32,0.6,100.0,10.0,10,LEXMMFPEA,1195895.5763858706,1231444.9167027506,35549.34031688003,2.9726124102167923
8,Drahi_8.csv,6,2,4,32,0.6,100.0,10.0,10,LEXMMFSA,1195895.5763858706,1305324.4194491273,109428.8430632567,9.150367743140487
8,Drahi_8.csv,6,2,4,32,0.6,100.0,10.0,10,PEA,1195895.5763858706,1232874.141469133,36978.56508326251,3.0921232433199433
8,Drahi_8.csv,6,2,4,32,0.6,100.0,10.0,10,SA,1195895.5763858706,1298563.6120787233,102668.03569285269,8.585033486211808
8,Drahi_8.csv,6,2,4,32,0.6,100.0,20.0,5,LEXMMFPEA,384815.5116089623,518596.7051330473,133781.19352408499,34.76502102649888
8,Drahi_8.csv,6,2,4,32,0.6,100.0,20.0,5,LEXMMFSA,384815.5116089623,759900.9251865727,375085.4135776104,97.47149017183088
8,Drahi_8.csv,6,2,4,32,0.6,100.0,20.0,5,PEA,384815.5116089623,496358.7554290307,111543.24382006837,28.986161018741672
8,Drahi_8.csv,6,2,4,32,0.6,100.0,20.0,5,SA,384815.5116089623,714724.8912471847,329909.3796382224,85.73182984719861
8,Drahi_8.csv,6,2,4,32,0.6,100.0,20.0,10,LEXMMFPEA,1266683.6355901123,1378394.3619725795,111710.7263824672,8.819149726397491
8,Drahi_8.csv,6,2,4,32,0.6,100.0,20.0,10,LEXMMFSA,1266683.6355901123,1440761.8474084684,174078.21181835607,13.742832616390274
8,Drahi_8.csv,6,2,4,32,0.6,100.0,20.0,10,PEA,1266683.6355901123,1378580.8673609192,111897.23177080695,8.833873638754097
8,Drahi_8.csv,6,2,4,32,0.6,100.0,20.0,10,SA,1266683.6355901123,1434733.9822697518,168050.34667963954,13.266954901596213
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFPEA,565405.2837712872,754027.4927459559,188622.20897466876,33.36053170860861
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFSA,565405.2837712872,801075.0197687768,235669.73599748965,41.68155883255253
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,5,PEA,565405.2837712872,707022.0098496076,141616.7260783204,25.046940688938797
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,565405.2837712872,762502.6255684517,197097.34179716452,34.85947999681103
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFPEA,1271831.9485785058,1492522.049615489,220690.1010369833,17.35214320442595
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFSA,1271831.9485785058,1520880.276622125,249048.32804361917,19.58185814737349
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,10,PEA,1271831.9485785058,1460865.7097161831,189033.76113767736,14.86310839643206
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,1271831.9485785058,1510433.613412513,238601.66483400716,18.760471074868516
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFPEA,535990.3054588669,722460.4299363522,186470.1244774853,34.78983156567474
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFSA,535990.3054588669,789863.4125550129,253873.10709614598,47.36524233937451
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,5,PEA,535990.3054588669,676992.6567279318,141002.35126906494,26.3068846270179
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,535990.3054588669,747819.9365975049,211829.631138638,39.521168383314034
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFPEA,1163888.4803636577,1292238.511174176,128350.03081051819,11.027691482126805
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFSA,1163888.4803636577,1407276.6371499328,243388.1567862751,20.91163894931139
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,1163888.4803636577,1292988.896303116,129100.41593945841,11.092163735405382
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,SA,1163888.4803636577,1407751.5772950766,243863.09693141887,20.952445276820995
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFPEA,435770.517895225,503436.72077458986,67666.20287936484,15.527944204714242
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFSA,435770.517895225,631842.7962702168,196072.2783749918,44.994388175230945
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,5,PEA,435770.517895225,493717.92547298624,57947.407577761216,13.297688851840562
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,435770.517895225,602787.1690134045,167016.6511181795,38.32674406815569
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFPEA,1292480.045592461,1398917.099100773,106437.05350831198,8.235102264926821
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFSA,1292480.045592461,1468129.7373939783,175649.69180151727,13.590127940505345
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,10,PEA,1292480.045592461,1395145.8159851802,102665.77039271919,7.943315700913444
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,10,SA,1292480.045592461,1467444.1985744531,174964.1529819921,13.537087367704013
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFPEA,428728.4352199256,617960.4431003392,189232.00788041356,44.13796527942983
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFSA,428728.4352199256,813136.6178885114,384408.1826685858,89.66239490772176
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,5,PEA,428728.4352199256,549234.6557618536,120506.22054192796,28.10782085870084
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,428728.4352199256,708286.5390539436,279558.103834018,65.20633596197382
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFPEA,1194416.3066886072,1451829.3061897748,257412.99950116756,21.55136346177472
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,1194416.3066886072,1537700.5602954123,343284.2536068051,28.740754097582975
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,1194416.3066886072,1399697.3220738298,205281.01538522262,17.18672243803691
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,SA,1194416.3066886072,1499861.9878420718,305445.6811534646,25.572798984993803
8,Drahi_8.csv,8,2,3,128,0.2,100.0,10.0,5,LEXMMFPEA,567122.0196149622,665961.6125922848,98839.59297732264,17.428276377705824
8,Drahi_8.csv,8,2,3,128,0.2,100.0,10.0,5,LEXMMFSA,567122.0196149622,740185.4548715736,173063.43525661144,30.51608459394857
8,Drahi_8.csv,8,2,3,128,0.2,100.0,10.0,5,PEA,567122.0196149622,660410.9495921483,93288.92997718614,16.449534095065303
8,Drahi_8.csv,8,2,3,128,0.2,100.0,10.0,5,SA,567122.0196149622,733940.1690301737,166818.14941521152,29.41486023210135
8,Drahi_8.csv,8,2,3,128,0.2,100.0,10.0,10,LEXMMFPEA,1338905.7663670953,1568770.3433612469,229864.57699415158,17.168092241312248
8,Drahi_8.csv,8,2,3,128,0.2,100.0,10.0,10,LEXMMFSA,1338905.7663670953,1591855.3255924368,252949.55922534154,18.89226005140596
8,Drahi_8.csv,8,2,3,128,0.2,100.0,10.0,10,PEA,1338905.7663670953,1539448.2081453018,200542.4417782065,14.978084852255588
8,Drahi_8.csv,8,2,3,128,0.2,100.0,10.0,10,SA,1338905.7663670953,1578889.4158622532,239983.64949515788,17.923864062988898
8,Drahi_8.csv,8,2,3,128,0.2,100.0,20.0,5,LEXMMFPEA,382275.5918690607,534701.0653019451,152425.47343288438,39.873190095038574
8,Drahi_8.csv,8,2,3,128,0.2,100.0,20.0,5,LEXMMFSA,382275.5918690607,642397.4629784619,260121.87110940117,68.04563949207086
8,Drahi_8.csv,8,2,3,128,0.2,100.0,20.0,5,PEA,382275.5918690607,510735.8346783552,128460.24280929449,33.60409232020638
8,Drahi_8.csv,8,2,3,128,0.2,100.0,20.0,5,SA,382275.5918690607,611994.6440235685,229719.05215450778,60.09252409533709
8,Drahi_8.csv,8,2,3,128,0.2,100.0,20.0,10,LEXMMFPEA,1144101.3417452262,1305780.1015231796,161678.75977795338,14.13150687607154
8,Drahi_8.csv,8,2,3,128,0.2,100.0,20.0,10,LEXMMFSA,1144101.3417452262,1390069.5806010736,245968.2388558474,21.498815697623815
8,Drahi_8.csv,8,2,3,128,0.2,100.0,20.0,10,PEA,1144101.3417452262,1304570.740871694,160469.39912646776,14.025802896243944
8,Drahi_8.csv,8,2,3,128,0.2,100.0,20.0,10,SA,1144101.3417452262,1384716.45989893,240615.11815370386,21.0309270144432
