InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,RegretExpected_SA,RegretExpected_PEA,RegretExpected_LEXMMFSA,RegretExpected_LEXMMFPEA,RegretMin_SA,RegretMin_PEA,RegretMin_LEXMMFSA,RegretMin_LEXMMFPEA,RegretMax_SA,RegretMax_PEA,RegretMax_LEXMMFSA,RegretMax_LEXMMFPEA
5,Drahi_5.csv,6,2,4,32,0.2,100.0,20.0,10,0.2053657092829314,0.4911681478418925,0.8499949815217909,36.49990145918426,0.0026147830678335,0.0021392802116636,0.0012635160844181,0.0,2.6296751429323044,1.8670429117292968,2.4815642918866367,488.3118300808631
5,Drahi_5.csv,6,2,4,32,0.6,100.0,10.0,5,0.0427581192654432,0.2522376430228217,0.2529581663814671,37.50422466013181,0.000123191339421,0.001029922823116,0.0007764775212869,0.0531293860223282,0.1830336385447061,2.3705319570545806,2.438772948393038,436.7371725723502
5,Drahi_5.csv,6,2,4,32,0.6,100.0,10.0,10,0.0918220222277586,0.5479250852298027,0.7041199088258064,24.102624786229654,0.0005006473494135,0.0061822273033625,0.0018228695877169,0.0,0.432659323947287,2.673880573608157,2.999110298389408,477.4948727120921
5,Drahi_5.csv,6,2,4,32,0.6,100.0,20.0,5,0.2979446129697809,0.4501662273834859,0.8095330779620552,13.928183570333715,0.0064625969128147,0.0052988381560924,0.0002558289103648,0.0478242617704412,1.24691535400885,1.4022320164206503,6.103680278067569,195.43328286353363
5,Drahi_5.csv,6,2,4,32,0.6,100.0,20.0,10,0.3640900467925366,0.5742523654847249,0.5850172545698245,65.44531230381183,0.0002327639150972,0.0039272557934601,0.0043908567702769,0.0,2.0755758804426008,2.548228189435452,3.1988899996157927,650.7734812128097
5,Drahi_5.csv,6,4,4,1024,0.2,100.0,10.0,5,0.1741150257332453,0.2933812898951702,0.3580274836599695,33.01872159166755,5.025832190156755e-06,2.685159323190505e-05,6.220757230879719e-05,0.0,1.081335752846222,1.3034496391517432,2.466977859071967,681.8782546713467
5,Drahi_5.csv,6,4,4,1024,0.2,100.0,10.0,10,0.0700563586333604,0.5017029291352074,0.6824043209577124,33.870060317652985,4.953531459386289e-06,0.0001669650243191,0.0001452877362221,0.0,0.478208118010193,2.367745578420717,4.257589199998661,420.8941728513747
5,Drahi_5.csv,6,4,4,1024,0.2,100.0,20.0,5,0.050447059623763,0.1138971937261313,0.1247613763355184,29.271722305962808,7.740115141395203e-05,7.157686717259167e-07,5.166504289560031e-06,0.0001034455643586,0.2839971645832765,0.6156583405572701,0.6406416889546627,527.1649758420324
5,Drahi_5.csv,6,4,4,1024,0.2,100.0,20.0,10,0.1229081083591847,0.6106580573931373,0.6181740829499793,35.54789762620886,5.609489240146217e-06,0.000214392371727,1.7551244976366167e-05,0.0,5.700853259329303,3.7222183181735007,3.6932866811169736,973.8214976483678
5,Drahi_5.csv,6,4,4,1024,0.6,100.0,10.0,5,0.5261915865090534,0.3827642863537376,0.4775559838210271,44.01366862196651,0.000100581936816,7.889220555693865e-05,0.0003286152127479,0.0,2.504151373602593,2.1339217737628102,3.0734175551763627,844.729739877918
5,Drahi_5.csv,6,4,4,1024,0.6,100.0,10.0,10,0.1845754530234019,0.8464561716955677,0.9590369928527924,42.66809446726163,1.8498124853457029e-06,0.0001359856654618,6.537061061278217e-05,0.0,9.087042946875716,6.718507664044286,11.76793333896796,1038.8432198195326
5,Drahi_5.csv,6,4,4,1024,0.6,100.0,20.0,5,0.5229356144233662,0.4305135765023237,0.6010798736986387,37.62538476683806,0.0002418390277898,0.000512135005659,0.0003000187952689,0.0,2.1059830386946263,4.223017448115837,2.86650804859424,837.8655055326162
5,Drahi_5.csv,6,4,4,1024,0.6,100.0,20.0,10,0.3145955009978853,0.6047609200574984,0.6749988937923513,55.73919265321229,8.764209670892345e-07,1.4988324875127566e-05,3.211596531368309e-05,0.0,2.548915077427645,4.242374569257373,5.833688458734093,923.5560877862704
5,Drahi_5.csv,8,2,3,128,0.2,100.0,10.0,5,0.1337127736496074,0.311074550746125,0.3600022730071134,19.19269639915224,0.000562952337862,0.0017668370714372,0.0012134279728254,0.0105834078097742,0.6168662129335131,1.0129789582975424,1.2791424726943783,582.5476162792235
5,Drahi_5.csv,8,2,3,128,0.2,100.0,10.0,10,0.0867920285386081,0.3001940600344813,0.3788570086622892,58.066409935661454,6.609407325816179e-05,0.0005635191352535,0.0001541358407819,0.0007517450297317,0.3518047539774965,1.2759547408348129,1.3990606942353427,482.34434181591536
5,Drahi_5.csv,8,2,3,128,0.2,100.0,20.0,5,0.3437527889360121,0.3107539991344186,0.4092563948557816,15.66013430263828,0.0016955861303693,0.0011316403048406,0.0023264780207365,0.0035678008413937,1.8972843820225416,1.4074767628913167,1.2867546958919027,517.0436490635648
5,Drahi_5.csv,8,2,3,128,0.2,100.0,20.0,10,0.0761907946164049,0.5071812759091439,0.626861126008224,47.542976439854726,3.633006713601503e-05,0.0009701918857137,0.0001435985145942,0.0069324031701914,0.483725886322833,2.9831524843281088,2.122695930191659,669.9172816716961
5,Drahi_5.csv,8,2,3,128,0.6,100.0,10.0,5,0.2164384283357531,0.5283905408976822,0.7167638984271696,32.940043595997984,0.0003497749414192,0.0001381316917907,0.0003759336345525,0.0,1.4993144715603448,3.0932191670903344,7.106755219852491,426.57830469327786
5,Drahi_5.csv,8,2,3,128,0.6,100.0,10.0,10,0.2641106232733921,0.7792688686097751,0.9570553132992556,31.483443261857857,0.0003501027182195,4.418295795975063e-05,0.0001227864354726,0.0,1.5082741217366868,5.053345367365622,6.995679336241094,719.3310113141745
5,Drahi_5.csv,8,2,3,128,0.6,100.0,20.0,5,0.3626634810075386,0.4958558303432792,0.9131243894275356,20.64889297523949,0.0002573529346312,0.0001537965356944,0.0014944494427917,0.0,2.0621790122459096,3.568069949609633,13.062979487859357,481.0686719727494
5,Drahi_5.csv,8,2,3,128,0.6,100.0,20.0,10,0.3162680285401673,0.5606748519339946,0.5110122506405221,51.060414157181405,0.0002438182414615,0.0001812823511062,3.729771684509151e-05,0.0,2.5259824284303054,2.606079451170364,6.621260410717277,919.8655623559894
6,Drahi_6.csv,6,2,4,32,0.2,100.0,10.0,5,0.0388167882002757,0.0807771337660961,0.0599585150590054,27.774469660654567,0.000136572653679,0.0017357195687204,0.0003697956068361,0.0357859442070061,0.1445717892092439,0.2534975357969143,0.3164939085936128,437.6520350255474
6,Drahi_6.csv,6,2,4,32,0.2,100.0,10.0,10,0.0763117539442263,0.5193620309222869,0.4284474526817236,58.70013274352033,0.0003686304137217,0.0033877223877375,7.937394972813621e-05,0.0,0.2144365835014172,1.5643589176827626,1.851150630519464,687.3326088080183
6,Drahi_6.csv,6,2,4,32,0.2,100.0,20.0,5,0.3841305262622784,0.4311939397112731,0.483038572504351,23.21194327587917,0.0075636108630596,0.0022509358359209,0.001785750465888,0.0330322735712785,1.7183950436536282,1.3965387203576825,1.8534559615426371,891.5597427558157
6,Drahi_6.csv,6,2,4,32,0.2,100.0,20.0,10,0.1041977350743915,0.613311492552352,0.7551996029580617,52.45101937002578,0.0004355605994814,0.0052534451241658,0.0115948956992413,0.0,2.124130536303204,2.666960316656569,3.913419869221306,568.6823846410954
6,Drahi_6.csv,6,2,4,32,0.6,100.0,10.0,5,0.4183850548002668,0.4233514034529358,0.5281857382289383,24.52749177868452,0.0019326099457882,0.0105168811703943,0.003427893240698,0.0140455532138895,2.5094170231053785,1.3495097911512002,2.3038372130600617,332.9073228299184
6,Drahi_6.csv,6,2,4,32,0.6,100.0,10.0,10,0.0737672555583666,0.6113204590160407,0.645936699820903,72.3183638977915,0.0002405552556868,0.0046923587231646,0.0005482788029319,0.0,0.3755496619205218,2.332767354041732,3.921457101318152,791.84825881246
6,Drahi_6.csv,6,2,4,32,0.6,100.0,20.0,5,0.3458830901409091,0.5277891493357415,0.7631545583016996,28.30948210756867,0.0006445202218343,0.0085812822568889,0.0011531363625274,0.0,1.88299981724356,1.751089369633945,4.524293076309419,747.1153814956455
6,Drahi_6.csv,6,2,4,32,0.6,100.0,20.0,10,0.2163916650332015,0.8978907352275307,2.7075689224336594,42.904341320756814,0.0001207120237943,0.0086685424752353,0.0067059091653939,0.0,3.0531364342760345,5.717298833766445,27.925743136691693,624.0167081917609
6,Drahi_6.csv,6,4,4,1024,0.2,100.0,10.0,5,0.3992810557462151,0.4663176757267686,0.5893695478942091,18.098894830006262,5.0483300064604936e-05,0.0003305447247073,4.99281977893517e-05,0.0,3.9506222997023706,2.257990516420866,3.412107794051828,1247.7935301208051
6,Drahi_6.csv,6,4,4,1024,0.2,100.0,10.0,10,0.06517368193844,0.6322734082779251,0.7585261764396575,32.74086866567906,2.34247488495577e-06,6.370672715145174e-05,2.5464266453932976e-05,0.0,0.7091257764552144,3.040383052197575,4.075139408877871,674.381481621602
6,Drahi_6.csv,6,4,4,1024,0.2,100.0,20.0,5,0.4015683933431834,0.3973671086748401,0.3968410209754079,13.462539568500237,2.416644217409729e-06,8.230741747649287e-05,0.0002609590609873,0.0,3.529991336378287,1.9416172772574376,2.2219615586047405,901.1312101426134
6,Drahi_6.csv,6,4,4,1024,0.2,100.0,20.0,10,0.0484735001300071,0.5594901799283483,0.6381359894060187,30.549785814521734,1.704259849765436e-05,4.378815939543639e-05,3.461037431072326e-05,0.0002666725762982,0.3384003662717837,2.914886897124891,5.811835802496333,507.88088782575056
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,10.0,5,0.5581673635660084,0.3116699968924648,0.5399546016715835,42.677877928619296,0.0001441389803085,0.0001265195050181,0.0001291049055557,0.0,4.183435751818237,4.008040356106148,7.523046343363486,1029.5349497773857
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,10.0,10,0.0866859004924676,0.6484436024864163,1.0495979151504975,46.81352939727423,1.6403564518876004e-06,0.0002451335566237,0.000269065130164,0.0,1.3016656241788085,5.93306353403222,14.599814536883914,877.4311814993733
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,5,0.6445340116214684,0.3996222376247971,0.4793996322698141,21.851613658048507,5.18621045218901e-05,0.0002177540087027,8.63455955052518e-06,0.0,1.873633702987314,2.7808570805628463,5.395323914815554,786.9932186950148
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,10,0.0483940280279724,1.0465986048355231,3.0520743760436604,34.29811543346205,5.214747453726081e-06,1.4156700549280673e-05,0.0004141692665182,0.0,0.3795725010479767,9.47618686640009,432.5803759555896,738.3928627652056
6,Drahi_6.csv,8,2,3,128,0.2,100.0,10.0,5,0.0413406130537121,0.091041052763417,0.0964772688055252,22.80353339202437,0.0001717512922077,4.930722008107437e-05,0.0001751209723359,0.0015138505901828,0.156598497097378,0.4791190093622761,0.4611189437311617,491.4996009441721
6,Drahi_6.csv,8,2,3,128,0.2,100.0,10.0,10,0.0617160234208888,0.5630289475823747,0.7893883787373062,37.259285903495545,6.516774664416767e-06,0.00044108533678,0.0008560484536221,0.0,0.3755692261122292,3.5952904383963977,5.6264568448846255,358.32466180432147
6,Drahi_6.csv,8,2,3,128,0.2,100.0,20.0,5,0.0429081152638614,0.0771806960837686,0.1368363765042745,17.11602509105143,0.0001932172170921,0.0001404385529602,0.0003345518647744,0.0076243343648508,0.1884552702859995,0.4031403019811121,0.7348098411394243,353.82689411231814
6,Drahi_6.csv,8,2,3,128,0.2,100.0,20.0,10,0.0649645691702913,0.6103897795421203,0.7129286475610993,39.77813849139915,0.0005310424684951,0.0004634059459797,0.0009843979266455,0.0,0.3282626254684519,3.654783090621115,3.442660483912217,450.40816093757473
6,Drahi_6.csv,8,2,3,128,0.6,100.0,10.0,5,0.0493809048767419,0.1031479829034521,0.0962260886043583,44.9357417909212,0.0001326480959114,0.0010106333889543,4.326514700475567e-05,0.0006037255082288,0.1877126053083705,0.8881249179341889,0.7180961318704949,923.2290600293858
6,Drahi_6.csv,8,2,3,128,0.6,100.0,10.0,10,0.1147826702149802,0.5299293590593546,0.6479101637355563,57.71657141900315,0.0001318180766635,0.0010628575098317,0.0002604028981984,0.0,1.0285634449228218,3.520367035459874,3.4644852842899345,876.4965486113041
6,Drahi_6.csv,8,2,3,128,0.6,100.0,20.0,5,0.0737016635992779,0.4703378922136259,1.535497240628366,22.78156044969505,0.0004125352916532,0.0001404441041869,0.0014877578721107,0.0,0.9145927889399112,2.246034349842027,21.53009922853603,405.9452283731646
6,Drahi_6.csv,8,2,3,128,0.6,100.0,20.0,10,0.1254398375783125,0.8051845977633638,1.5572535722228469,31.481861389398468,5.844988636597832e-05,0.0019775912003183,2.856079761123178e-05,0.0,3.198876868534658,5.304838886000927,62.50838938481737,546.3861631028724
7,Drahi_7.csv,6,2,4,32,0.2,100.0,10.0,5,0.1859242604644677,0.3070326798699924,0.2113286258608889,21.045415838178357,4.397176130562834e-05,0.0027608098299087,0.0006824597029892,0.0118890426933006,0.6609598699321768,1.1749502958214406,0.7528006332037599,703.9746714392368
7,Drahi_7.csv,6,2,4,32,0.2,100.0,10.0,10,0.0347542757808097,0.6934591369245519,0.8812359068395318,62.74488193611322,0.0003042538850437,0.0073869391214614,0.0020635682823973,0.0,0.186948012509122,3.123526443844129,3.797379617839539,449.5530348895941
7,Drahi_7.csv,6,2,4,32,0.2,100.0,20.0,5,0.2003841438364037,0.1995670222444573,0.3047127835235345,21.47508685707661,0.01090622095153,0.000522533202747,0.0061733134826175,0.0293627189342028,0.6701514550244995,0.743671511183802,1.0099370795328848,572.3674812984357
7,Drahi_7.csv,6,2,4,32,0.2,100.0,20.0,10,0.0616383647677547,0.5354223715302987,0.8425307533549085,62.38288414361417,0.0002436956337317,0.0007751299895825,0.0001005900801125,0.0036135112318859,0.2515638492363571,2.703962373725908,1.8696094487446784,618.1331792553653
7,Drahi_7.csv,6,2,4,32,0.6,100.0,10.0,5,0.8262011223260557,0.4720962432678021,0.7602532063274422,18.36296378043985,0.0051942477440544,0.0032888786152975,0.0108933840723015,0.0,3.2478201697616247,1.597086758264853,2.518519856342249,432.7973204935477
7,Drahi_7.csv,6,2,4,32,0.6,100.0,10.0,10,0.3425757948675931,0.4540898045245439,0.411411323111472,64.46056559445319,0.0009078270550618,0.0001580811221632,0.0009693823476488,0.0,1.4312770707781377,1.8589295113401283,1.461628754504834,742.6112420246598
7,Drahi_7.csv,6,2,4,32,0.6,100.0,20.0,5,0.2192436902259548,0.4562020801088846,0.5922849176725876,21.86506220008377,0.0001405654409606,0.0004132621991582,0.0013676196558804,0.0040264585309327,1.610311012315989,1.6432079662764565,2.4340030301516475,380.6006390282786
7,Drahi_7.csv,6,2,4,32,0.6,100.0,20.0,10,0.6069430408959757,0.5737890267724017,0.483258732843903,50.699508262878034,0.0002863664258705,0.0001483055147119,0.0010621624506185,0.0033103788362593,2.105427891618905,2.107795882122382,1.7284611324626895,656.6314738281945
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,5,0.0403660222358725,0.0871800835329145,0.1005028323092149,35.853411227495386,9.653189757290556e-06,4.3082076258999954e-05,1.3555835519034022e-05,0.0017968081924028,0.1923471493426355,0.6607636679125586,0.6312444884848483,601.936203569846
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,10,0.0887057933440319,0.5901472978134107,0.6903193932213951,43.76604257931726,1.7522134727529584e-05,2.0366755763732813e-05,5.083306276162918e-05,0.0,0.8504092727868517,3.2192747809333837,4.045514323290165,735.1967443480253
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,5,0.1882978955674886,0.4339502812029908,0.7620043240176548,18.45442899958387,5.976322450719962e-06,5.345500627423879e-06,0.0001588486684904,0.0028993583407046,3.626703127071996,2.0388145102093453,39.99893478732157,758.8488841143603
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,0.1153791100127387,0.5706051817938579,0.770768247627137,43.40414410620759,5.862032822967096e-06,3.902960937416109e-05,0.0002312257762509,0.0,4.290539483763879,3.2185168745254678,3.364839553943706,788.2611649396674
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,5,0.4231212506969073,0.4621458459742684,0.8020715804952447,37.41312775736575,5.314485106063276e-06,5.358163095324216e-06,8.104019226029103e-05,0.0,3.1588199513616866,4.131550119117021,17.92538317618104,749.1133607767242
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,10,0.3071444936810256,0.6342514687278975,0.7051038519729923,50.523479719647085,1.5865444512513928e-07,2.6706724151405305e-05,0.0001744106147272,0.0,2.841554804913741,9.449968109990742,12.93321728934241,1274.62766146074
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,5,0.6972487316800364,0.5299542686512714,0.6756953202082309,9.354893186517916,5.192794123093976e-05,7.072040178106915e-06,6.228325021342142e-05,0.0,3.569495962009196,3.111225538365537,3.4889527646534804,783.5192675040441
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,0.1273127009464066,0.5842171578454877,1.1992245519910916,35.74525630972565,5.8750418171052015e-06,6.11964447249066e-06,5.325740425342989e-05,0.0,1.2485005504408124,8.011349502475365,147.16229873408062,819.7577831717241
7,Drahi_7.csv,8,2,3,128,0.2,100.0,10.0,5,0.3806928941419982,0.4930433850744099,0.6803534347905602,19.72680239147217,1.3494787521144288e-05,0.0010368411952641,0.0081736926282554,0.009409428799157,3.951664182677503,2.1849340741740533,6.170540158019712,530.320853894111
7,Drahi_7.csv,8,2,3,128,0.2,100.0,10.0,10,0.0560200692364088,0.5791720639884839,0.7854052006189083,37.36300607891214,5.25773676882858e-05,0.0001143593305134,0.001384552880656,0.0,0.2993529922678066,3.1940424256924973,2.874929916285606,487.22049495110485
7,Drahi_7.csv,8,2,3,128,0.2,100.0,20.0,5,0.1305022724389123,0.284085535995505,0.388278065879973,23.811512665045157,0.0072634190794336,0.0007599026378214,0.0022766497383149,0.0143150391410644,0.5513875069324546,1.0517568101235035,1.9204715212038337,532.7668620388318
7,Drahi_7.csv,8,2,3,128,0.2,100.0,20.0,10,0.0836225440476759,0.5636457828819759,0.6129388201907301,43.80498994557469,5.468242561763945e-05,0.0002824347424409,0.0005170541714395,0.0,0.7369446310283865,2.028176272390548,2.9409501334964068,579.7225352525974
7,Drahi_7.csv,8,2,3,128,0.6,100.0,10.0,5,0.3912298933334606,0.6361460159915333,0.9816617196693715,21.256260048793504,0.0038696461691781,0.0051680661379743,0.007501422966473,0.0,3.624436939587264,3.33601836788427,10.01505753073326,535.9033658598499
7,Drahi_7.csv,8,2,3,128,0.6,100.0,10.0,10,0.1411146911489764,0.456917862024514,0.3405056187362991,47.95508678167393,0.000128405548982,0.0002830265950829,0.0012968617967567,0.0,1.0251414364764848,2.88138437633494,1.9929359370416604,1014.8483435199933
7,Drahi_7.csv,8,2,3,128,0.6,100.0,20.0,5,0.4182984163759514,0.3243629677630313,0.5520296781502534,30.429823772473327,0.0022705253426204,4.841837750031902e-05,0.0002051036408884,0.0,3.0122364919712536,1.6803916079861574,3.614841084035944,541.4845574938599
7,Drahi_7.csv,8,2,3,128,0.6,100.0,20.0,10,0.2846898275394278,0.7044860867704512,0.960439070212662,53.5136753479582,5.79829145719116e-05,0.0002069434834783,0.0003590653936334,0.0,2.489605386452444,4.5619090819219545,12.485656587012183,1267.0576550248538
8,Drahi_8.csv,6,2,4,32,0.2,100.0,10.0,5,0.0462754982517228,0.1223819868444721,0.098707935434874,15.74374891330867,1.4499471902445127e-05,0.0009803679742137,0.0001896963470366,0.0271130677090551,0.104612575800212,0.2380347473519375,0.249014960819881,453.85541333862295
8,Drahi_8.csv,6,2,4,32,0.2,100.0,10.0,10,0.0480794757203894,0.4621748550104821,0.5995127507735618,60.88815422919945,0.0002879609733575,0.0050237836341276,0.0073331713770134,0.0,0.1769947656709239,2.034086040229683,2.5481380046287727,784.7095305002565
8,Drahi_8.csv,6,2,4,32,0.2,100.0,20.0,5,0.0893968376152379,0.2468179588491154,0.2391616500895229,19.03070993689982,0.0003518595716643,0.0018308908321943,0.000480895462605,0.0097196891300662,0.3472938000008256,0.7879446725275988,1.262764448796538,271.7566119128822
8,Drahi_8.csv,6,2,4,32,0.2,100.0,20.0,10,0.0745511705682735,0.4194658177122563,0.5134127720537511,20.118822256857115,0.0002818978851426,0.0004601344234332,0.0035504992420666,0.0,0.2371960671501945,2.293572469981346,2.138990503556171,336.3434425156247
8,Drahi_8.csv,6,2,4,32,0.6,100.0,10.0,5,0.1831894305492034,0.2689527088618386,0.5474875387574292,7.638929823981927,0.0189516176018071,0.0054960466660876,0.0085019817334055,0.0160942208415667,0.7418518755615924,1.0129883822447108,1.745353937685238,273.9683578485039
8,Drahi_8.csv,6,2,4,32,0.6,100.0,10.0,10,0.0702579434523353,0.4109900009895685,0.4173504067579517,61.48089799948652,0.0001052888013633,0.0039864198598561,0.0028703413436491,0.0174833601397229,0.1990093457885546,1.3738934555614255,1.436126260642158,434.3336878979671
8,Drahi_8.csv,6,2,4,32,0.6,100.0,20.0,5,0.2544937709608929,0.19965993880915,0.3022461253554145,42.803217132420514,0.0120325178657709,5.9862900373026926e-05,0.0001518469568186,0.0022981760187867,2.357036951073008,0.9122638226044144,1.1186748134791429,665.8337511781723
8,Drahi_8.csv,6,2,4,32,0.6,100.0,20.0,10,0.0591212108132531,0.7036837102463374,0.6001416190777599,24.985383707273662,5.856624002409641e-05,0.0005692596697198,0.0011960141514117,0.0,0.253763749184091,3.0172140913297647,3.901368931579821,442.60947050763286
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,5,0.3972309442178104,0.4047546276494918,0.4460678193947852,23.28738819299825,0.000140887876144,0.0001068914800552,0.001088206011594,0.0002879426246432,3.950746694709661,1.360459138794578,2.3936729731646813,720.0061390713558
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,10,0.1419046904386283,0.7253785883478164,0.8470711579316397,30.378067980542436,3.34053519618511e-05,0.0002764851713641,3.528591608185456e-06,0.0,8.169420571332171,4.500943602408964,5.045104134216133,688.3580804587382
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,5,0.4469503618639516,0.4206186594221415,0.5313921595078926,36.2091792039963,9.90245646761468e-05,2.9511687196851797e-06,1.8156964428272805e-08,0.003376620511763,3.4793641029034066,1.7801080477520317,2.152137488075595,931.161992587473
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,0.0610196382456697,0.4940674719091191,0.7125753572368864,35.893539946434366,1.264728098626385e-06,6.793271603021963e-05,0.0001248514346158,0.0,0.4262599044758701,3.858310199179828,4.346472305069738,791.3185060137624
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,5,0.2878262015359538,0.2261772672117047,0.3670903244140013,14.6403678886392,1.6813376809315883e-05,0.0001499381255541,0.0001772399779257,0.0,2.182898418807207,1.5271716153855068,2.082475781935647,691.6078359239021
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,10,0.1000022262993014,0.7508944806780531,3.6207443626940106,37.2801657210121,1.4463102896766876e-06,0.0001206273635917,1.966811690598546e-06,0.0,0.9140150651778662,8.971534875142357,318.7875229677461,868.1149329719822
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,5,0.7864098205893496,0.3743214436018816,0.5096809563314639,48.801357701725664,9.786848547152042e-05,0.0005010702564729,9.9194760419635e-05,0.0,2.894074251581168,2.2684450388380144,4.094093490225631,1133.9610123515245
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,0.3329065331481947,0.6802663080439586,0.8098481499004482,39.48998274952863,2.054460210160805e-05,8.49481965056373e-06,7.035820494657166e-05,0.0,4.81875728701676,4.344865632480049,9.166566145190414,1506.3768707589086
8,Drahi_8.csv,8,2,3,128,0.2,100.0,10.0,5,0.1097688357294574,0.3917067809305141,0.2990801552908824,30.499269701276926,0.0007965136311084,0.0024381770017346,0.0002187288582008,9.569872821825824e-05,0.5788751590243124,2.181442981012045,1.3051690518326031,785.8514635361321
8,Drahi_8.csv,8,2,3,128,0.2,100.0,10.0,10,0.1226175285080273,0.7324864909317474,0.8468012242979289,38.11674114662463,2.757214149957636e-05,0.0002638689164835,0.0042554240803622,0.0,6.639431463011546,3.317753239367231,4.4506222876430295,728.6905632920626
8,Drahi_8.csv,8,2,3,128,0.2,100.0,20.0,5,0.4008371770580184,0.2379761483153959,0.28570131753876,14.56215018113541,0.0211882086251198,0.0001430429696898,0.000398491075592,0.0004799724965192,2.2464556844840047,1.1731240069659956,0.816937286266206,630.7842667109335
8,Drahi_8.csv,8,2,3,128,0.2,100.0,20.0,10,0.0729619678763039,0.5858047388955158,0.7511487601253356,42.61522589879928,1.821902937942528e-05,0.000579531232988,0.0025998395998435,0.0,0.5844293162520696,3.008528467672828,4.074299769374942,650.4310921675095
8,Drahi_8.csv,8,2,3,128,0.6,100.0,10.0,5,0.3299233047552855,0.4237681419211564,0.5623425403598278,30.65343296114959,0.001828669102574,8.26535704969731e-05,0.0011856714610196,0.0,2.4356950382780846,3.118742540979118,4.3039052579178,594.7457283882088
8,Drahi_8.csv,8,2,3,128,0.6,100.0,10.0,10,0.2616136217639643,0.6887804701634203,0.9282151372256596,56.19256646548143,0.000112021388872,0.0006480680783016,0.0008902777769846,0.0,3.879408195330366,5.508709891907026,7.87562397078667,1099.7208799359032
8,Drahi_8.csv,8,2,3,128,0.6,100.0,20.0,5,0.4057027976922738,0.4323122645853695,0.6266255948885929,16.202926539781974,0.0016758180359166,0.0047440317263,8.299011826460966e-06,0.0020144065049496,1.6175607837313388,1.8603875092042528,3.4896278237629605,522.8309379003546
8,Drahi_8.csv,8,2,3,128,0.6,100.0,20.0,10,0.080708533084652,0.6230021959767061,0.7884746536258426,60.41924587799174,0.0001732336202058,0.0004780334183567,0.0023733235287687,0.0,0.5053679156806364,4.399054238516559,7.627058472588942,881.5032092833944
9,Drahi_9.csv,6,2,4,32,0.2,100.0,10.0,5,0.6151616982580392,0.4490059968021212,0.5920466124623592,6.663249788527034,0.0009654294644831,0.0084345095335699,0.0036232659731307,0.0162633317559257,2.7023069492217897,1.3655532786725573,2.2499011406655933,438.33099457903785
9,Drahi_9.csv,6,2,4,32,0.2,100.0,10.0,10,0.0694185434254892,0.3861072225038235,0.4656641387304147,31.067092639047782,0.0007062053621178,0.0049214937939273,0.0014062507139988,0.0,0.269147319674031,1.2523115525733068,1.5714737541317978,318.4261357777669
9,Drahi_9.csv,6,2,4,32,0.2,100.0,20.0,5,0.2626960328478263,0.385838440589345,0.3535575191746057,24.98459978841684,0.0026775596503834,0.0068659321528574,0.0034093844525512,0.0085290833172101,1.4134040160882997,1.282707987392114,1.1014290439639616,491.956331382788
9,Drahi_9.csv,6,2,4,32,0.2,100.0,20.0,10,0.0350235995061509,0.59473528188061,0.8261923683380451,41.547860925869706,1.7681960859842196e-06,0.002953667691526,0.0058736314991907,0.0114757323286032,0.1520650360786328,2.5748680778661472,3.623477541314162,274.6746238402044
9,Drahi_9.csv,6,2,4,32,0.6,100.0,10.0,5,0.2836519287092737,0.516786318996391,4.2310031997480255,10.946231074282442,0.0148613023951129,0.0009725275650072,0.0039410976527733,0.0,1.103303166135079,3.0991521415404946,69.68593571447494,207.23717585409625
9,Drahi_9.csv,6,2,4,32,0.6,100.0,10.0,10,0.0381755959904091,0.7229766721837716,1.4857102891228773,29.046716011902,0.0005090252773332,0.0001478701294891,0.0143621811414418,0.0,0.1508180888160527,3.069927966183228,9.732755516601037,349.24964816552125
9,Drahi_9.csv,6,2,4,32,0.6,100.0,20.0,5,0.0802132554603571,0.1736784097282879,0.1748075218946564,13.423108760884787,0.0002986147073108,0.0005186916683182,0.0075588878432735,0.020824495200811,0.1974963044240628,0.9989297261281522,0.8404647674096369,434.7009853204127
